;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha;param_rnn__alpha;param_rnn__hidden_layer_sizes;param_rnn__learning_rate_init;param_rnn__max_iter
279;279;5,543013095855713;0,013866272134152998;0,013304996490478515;0,0003183464433862633;;;;;-141000311,81987992;-139010271,04900628;-138433067,6072553;-151813168,23820174;-127986370,8840659;-139648637,91968185;7585465,260070863;68;-51290536,59584674;-51918446,86647117;-51486375,15321612;-50352931,198559135;-50436846,14601904;-51097027,19202244;608816,2065543031;141000311,81987992;139010271,04900628;138433067,6072553;151813168,23820174;127986370,8840659;139648637,91968185;7585465,260070863;39;51290536,59584674;51918446,86647117;51486375,15321612;50352931,198559135;50436846,14601904;51097027,19202244;608816,2065543031;0,5574094154418691;0,5641534182846162;0,54435846334336;0,6292573116987231;0,5526043367610642;0,5695565891059265;0,030539314866450725;85;0,9454300193455226;0,9472220969768715;0,9436129004081973;0,9421548571054006;0,9459568855638495;0,9448753518799684;0,0017877057472403203;1,5108698565501034e+17;1,2271196345965027e+17;1,7045254114459494e+17;1,2520250311677338e+17;1,6712130424051277e+17;1,4731505952330835e+17;2,0179867685720628e+16;22;1,7234301716999726e+16;1,6995580680862494e+16;1,7576272581289588e+16;1,8294522057974376e+16;1,687454689028277e+16;1,7395044785481792e+16;509554872718334,44;0,42654146009233035;0,42244456538666675;0,36015378363684997;0,405850441320234;0,40397829075334857;0,40379370823788596;0,0235542859270951;19;0,16452587184686956;0,16621866273872088;0,16920636384381768;0,16655701789188807;0,16272616537408022;0,16584681633907528;0,0021639118384990277;modelo_gbt;8;3;4;100;;;;;;;
280;280;6,6106359481811525;0,039391936177534295;0,013343477249145507;0,00020551037612351368;;;;;-138937704,5575577;-138927344,29587966;-141036738,43415797;-160130018,51207748;-128538232,8890172;-141514007,737738;10280880,72006297;91;-46032248,03599927;-46496107,275832355;-45773650,65497795;-45131157,30406833;-44838156,71048322;-45654263,99627222;600915,4564915504;138937704,5575577;138927344,29587966;141036738,43415797;160130018,51207748;128538232,8890172;141514007,737738;10280880,72006297;16;46032248,03599927;46496107,275832355;45773650,65497795;45131157,30406833;44838156,71048322;45654263,99627222;600915,4564915504;0,561379829793818;0,5651872323460454;0,5461298108930923;0,6319314064678827;0,5510135424177598;0,5711283643837197;0,03116688833545662;79;0,9528418360942917;0,9539798126740939;0,951787661739606;0,9500279645433312;0,953641257615776;0,9524557065334198;0,0014295273310907296;1,4973160676271818e+17;1,2242089463256232e+17;1,6978989152463795e+17;1,2429944185829168e+17;1,677155335710047e+17;1,4679147366984298e+17;2,0372552647123804e+16;29;1,4893500335225416e+16;1,4819455905686324e+16;1,5028139506739448e+16;1,580451632057874e+16;1,4475160810011396e+16;1,5004154575648262e+16;439851466601975,94;0,4247748859054615;0,41617283828312385;0,35831465459336087;0,4053834556231023;0,40277861661709763;0,40148489020442923;0,022972598902110286;38;0,14970300977298215;0,15068604664548582;0,15175197907400786;0,1503705150557392;0,14758955971664803;0,1500202220529726;0,0013837451340106778;modelo_gbt;8;3;4;120;;;;;;;
281;281;8,267217969894409;0,040124745159075124;0,014223623275756835;0,0006274853316831871;;;;;-141846387,55785188;-139035177,76106834;-140314644,03715515;-156024172,21594468;-119851648,3259834;-139414405,9796007;11536503,789615884;65;-38142751,18790299;-38984780,14150882;-38206529,08857703;-38998251,64786744;-36819508,77038382;-38230364,167248026;794676,2537156518;141846387,55785188;139035177,76106834;140314644,03715515;156024172,21594468;119851648,3259834;139414405,9796007;11536503,789615884;42;38142751,18790299;38984780,14150882;38206529,08857703;38998251,64786744;36819508,77038382;38230364,167248026;794676,2537156518;0,5601739678348356;0,5673681114439095;0,5441167021495511;0,6286132997158841;0,554731903172478;0,5710007968633317;0,029789422839685734;82;0,961151657557028;0,9626898826248135;0,9602471089251207;0,9583706666252707;0,9620259536967204;0,9608970538857907;0,0015072182152567498;1,5014325141774525e+17;1,2180687133309366e+17;1,705429824378476e+17;1,2541999064878134e+17;1,6632656771812525e+17;1,4684793271111866e+17;2,0188824555339936e+16;26;1,2269090933103946e+16;1,2014632521200246e+16;1,2391267763096092e+16;1,3165993194458132e+16;1,1857103937182046e+16;1,2339617669808092e+16;453645921276893,5;0,42163944095451605;0,4191168130380107;0,35423023670392473;0,4051756528572167;0,39795207908778035;0,3996228445282897;0,024326361458487447;58;0,13154300921275566;0,1326824210304499;0,13301710543411754;0,1320235097890967;0,12955331551467625;0,13176387219621918;0,001217955540145332;modelo_gbt;8;3;4;150;;;;;;;
282;282;5,565108776092529;0,029901172730906485;0,01345062255859375;0,0003298268870332885;;;;;-141000311,81987992;-139010271,04900628;-138433067,6072553;-151813168,23820174;-127986370,8840659;-139648637,91968185;7585465,260070863;68;-51290536,59584674;-51918446,86647117;-51486375,15321612;-50352931,198559135;-50436846,14601904;-51097027,19202244;608816,2065543031;141000311,81987992;139010271,04900628;138433067,6072553;151813168,23820174;127986370,8840659;139648637,91968185;7585465,260070863;39;51290536,59584674;51918446,86647117;51486375,15321612;50352931,198559135;50436846,14601904;51097027,19202244;608816,2065543031;0,5574094154418691;0,5641534182846162;0,54435846334336;0,6292573116987231;0,5526043367610642;0,5695565891059265;0,030539314866450725;85;0,9454300193455226;0,9472220969768715;0,9436129004081973;0,9421548571054006;0,9459568855638495;0,9448753518799684;0,0017877057472403203;1,5108698565501034e+17;1,2271196345965027e+17;1,7045254114459494e+17;1,2520250311677338e+17;1,6712130424051277e+17;1,4731505952330835e+17;2,0179867685720628e+16;22;1,7234301716999726e+16;1,6995580680862494e+16;1,7576272581289588e+16;1,8294522057974376e+16;1,687454689028277e+16;1,7395044785481792e+16;509554872718334,44;0,42654146009233035;0,42244456538666675;0,36015378363684997;0,405850441320234;0,40397829075334857;0,40379370823788596;0,0235542859270951;19;0,16452587184686956;0,16621866273872088;0,16920636384381768;0,16655701789188807;0,16272616537408022;0,16584681633907528;0,0021639118384990277;modelo_gbt;8;3;5;100;;;;;;;
283;283;6,608932113647461;0,03428300581953021;0,013589954376220703;0,0007375342632330687;;;;;-138937704,5575577;-138927344,29587966;-141036738,43415797;-160130018,51207748;-128538232,8890172;-141514007,737738;10280880,72006297;91;-46032248,03599927;-46496107,275832355;-45773650,65497795;-45131157,30406833;-44838156,71048322;-45654263,99627222;600915,4564915504;138937704,5575577;138927344,29587966;141036738,43415797;160130018,51207748;128538232,8890172;141514007,737738;10280880,72006297;16;46032248,03599927;46496107,275832355;45773650,65497795;45131157,30406833;44838156,71048322;45654263,99627222;600915,4564915504;0,561379829793818;0,5651872323460454;0,5461298108930923;0,6319314064678827;0,5510135424177598;0,5711283643837197;0,03116688833545662;79;0,9528418360942917;0,9539798126740939;0,951787661739606;0,9500279645433312;0,953641257615776;0,9524557065334198;0,0014295273310907296;1,4973160676271818e+17;1,2242089463256232e+17;1,6978989152463795e+17;1,2429944185829168e+17;1,677155335710047e+17;1,4679147366984298e+17;2,0372552647123804e+16;29;1,4893500335225416e+16;1,4819455905686324e+16;1,5028139506739448e+16;1,580451632057874e+16;1,4475160810011396e+16;1,5004154575648262e+16;439851466601975,94;0,4247748859054615;0,41617283828312385;0,35831465459336087;0,4053834556231023;0,40277861661709763;0,40148489020442923;0,022972598902110286;38;0,14970300977298215;0,15068604664548582;0,15175197907400786;0,1503705150557392;0,14758955971664803;0,1500202220529726;0,0013837451340106778;modelo_gbt;8;3;5;120;;;;;;;
284;284;8,236205434799194;0,05088743894835488;0,01368718147277832;0,000217065283013499;;;;;-141846387,55785188;-139035177,76106834;-140314644,03715515;-156024172,21594468;-119851648,3259834;-139414405,9796007;11536503,789615884;65;-38142751,18790299;-38984780,14150882;-38206529,08857703;-38998251,64786744;-36819508,77038382;-38230364,167248026;794676,2537156518;141846387,55785188;139035177,76106834;140314644,03715515;156024172,21594468;119851648,3259834;139414405,9796007;11536503,789615884;42;38142751,18790299;38984780,14150882;38206529,08857703;38998251,64786744;36819508,77038382;38230364,167248026;794676,2537156518;0,5601739678348356;0,5673681114439095;0,5441167021495511;0,6286132997158841;0,554731903172478;0,5710007968633317;0,029789422839685734;82;0,961151657557028;0,9626898826248135;0,9602471089251207;0,9583706666252707;0,9620259536967204;0,9608970538857907;0,0015072182152567498;1,5014325141774525e+17;1,2180687133309366e+17;1,705429824378476e+17;1,2541999064878134e+17;1,6632656771812525e+17;1,4684793271111866e+17;2,0188824555339936e+16;26;1,2269090933103946e+16;1,2014632521200246e+16;1,2391267763096092e+16;1,3165993194458132e+16;1,1857103937182046e+16;1,2339617669808092e+16;453645921276893,5;0,42163944095451605;0,4191168130380107;0,35423023670392473;0,4051756528572167;0,39795207908778035;0,3996228445282897;0,024326361458487447;58;0,13154300921275566;0,1326824210304499;0,13301710543411754;0,1320235097890967;0,12955331551467625;0,13176387219621918;0,001217955540145332;modelo_gbt;8;3;5;150;;;;;;;
285;285;5,539964580535889;0,013105689401625502;0,013448858261108398;0,0006092017041549669;;;;;-141000311,81987992;-139010271,04900628;-138433067,6072553;-151813168,23820174;-127986370,8840659;-139648637,91968185;7585465,260070863;68;-51290536,59584674;-51918446,86647117;-51486375,15321612;-50352931,198559135;-50436846,14601904;-51097027,19202244;608816,2065543031;141000311,81987992;139010271,04900628;138433067,6072553;151813168,23820174;127986370,8840659;139648637,91968185;7585465,260070863;39;51290536,59584674;51918446,86647117;51486375,15321612;50352931,198559135;50436846,14601904;51097027,19202244;608816,2065543031;0,5574094154418691;0,5641534182846162;0,54435846334336;0,6292573116987231;0,5526043367610642;0,5695565891059265;0,030539314866450725;85;0,9454300193455226;0,9472220969768715;0,9436129004081973;0,9421548571054006;0,9459568855638495;0,9448753518799684;0,0017877057472403203;1,5108698565501034e+17;1,2271196345965027e+17;1,7045254114459494e+17;1,2520250311677338e+17;1,6712130424051277e+17;1,4731505952330835e+17;2,0179867685720628e+16;22;1,7234301716999726e+16;1,6995580680862494e+16;1,7576272581289588e+16;1,8294522057974376e+16;1,687454689028277e+16;1,7395044785481792e+16;509554872718334,44;0,42654146009233035;0,42244456538666675;0,36015378363684997;0,405850441320234;0,40397829075334857;0,40379370823788596;0,0235542859270951;19;0,16452587184686956;0,16621866273872088;0,16920636384381768;0,16655701789188807;0,16272616537408022;0,16584681633907528;0,0021639118384990277;modelo_gbt;8;3;6;100;;;;;;;
286;286;6,633547115325928;0,04065615130401255;0,014802789688110352;0,002648430109034339;;;;;-138937704,5575577;-138927344,29587966;-141036738,43415797;-160130018,51207748;-128538232,8890172;-141514007,737738;10280880,72006297;91;-46032248,03599927;-46496107,275832355;-45773650,65497795;-45131157,30406833;-44838156,71048322;-45654263,99627222;600915,4564915504;138937704,5575577;138927344,29587966;141036738,43415797;160130018,51207748;128538232,8890172;141514007,737738;10280880,72006297;16;46032248,03599927;46496107,275832355;45773650,65497795;45131157,30406833;44838156,71048322;45654263,99627222;600915,4564915504;0,561379829793818;0,5651872323460454;0,5461298108930923;0,6319314064678827;0,5510135424177598;0,5711283643837197;0,03116688833545662;79;0,9528418360942917;0,9539798126740939;0,951787661739606;0,9500279645433312;0,953641257615776;0,9524557065334198;0,0014295273310907296;1,4973160676271818e+17;1,2242089463256232e+17;1,6978989152463795e+17;1,2429944185829168e+17;1,677155335710047e+17;1,4679147366984298e+17;2,0372552647123804e+16;29;1,4893500335225416e+16;1,4819455905686324e+16;1,5028139506739448e+16;1,580451632057874e+16;1,4475160810011396e+16;1,5004154575648262e+16;439851466601975,94;0,4247748859054615;0,41617283828312385;0,35831465459336087;0,4053834556231023;0,40277861661709763;0,40148489020442923;0,022972598902110286;38;0,14970300977298215;0,15068604664548582;0,15175197907400786;0,1503705150557392;0,14758955971664803;0,1500202220529726;0,0013837451340106778;modelo_gbt;8;3;6;120;;;;;;;
287;287;8,489506006240845;0,2492785412490262;0,014439058303833009;0,001029857704622132;;;;;-141846387,55785188;-139035177,76106834;-140314644,03715515;-156024172,21594468;-119851648,3259834;-139414405,9796007;11536503,789615884;65;-38142751,18790299;-38984780,14150882;-38206529,08857703;-38998251,64786744;-36819508,77038382;-38230364,167248026;794676,2537156518;141846387,55785188;139035177,76106834;140314644,03715515;156024172,21594468;119851648,3259834;139414405,9796007;11536503,789615884;42;38142751,18790299;38984780,14150882;38206529,08857703;38998251,64786744;36819508,77038382;38230364,167248026;794676,2537156518;0,5601739678348356;0,5673681114439095;0,5441167021495511;0,6286132997158841;0,554731903172478;0,5710007968633317;0,029789422839685734;82;0,961151657557028;0,9626898826248135;0,9602471089251207;0,9583706666252707;0,9620259536967204;0,9608970538857907;0,0015072182152567498;1,5014325141774525e+17;1,2180687133309366e+17;1,705429824378476e+17;1,2541999064878134e+17;1,6632656771812525e+17;1,4684793271111866e+17;2,0188824555339936e+16;26;1,2269090933103946e+16;1,2014632521200246e+16;1,2391267763096092e+16;1,3165993194458132e+16;1,1857103937182046e+16;1,2339617669808092e+16;453645921276893,5;0,42163944095451605;0,4191168130380107;0,35423023670392473;0,4051756528572167;0,39795207908778035;0,3996228445282897;0,024326361458487447;58;0,13154300921275566;0,1326824210304499;0,13301710543411754;0,1320235097890967;0,12955331551467625;0,13176387219621918;0,001217955540145332;modelo_gbt;8;3;6;150;;;;;;;
288;288;5,797939777374268;0,060118507233758646;0,013616800308227539;0,0007028777852105879;;;;;-126745581,79085612;-131147683,00331724;-139943708,47340092;-146860557,2992468;-129269890,49782914;-134793484,21293005;7492793,206653877;27;-57250912,702052265;-58986283,06105381;-53901373,34423211;-57884672,88387273;-53565950,994686365;-56317838,59717946;2184416,7422623625;126745581,79085612;131147683,00331724;139943708,47340092;146860557,2992468;129269890,49782914;134793484,21293005;7492793,206653877;80;57250912,702052265;58986283,06105381;53901373,34423211;57884672,88387273;53565950,994686365;56317838,59717946;2184416,7422623625;0,5658264796925027;0,5690384211359654;0,554253044065109;0,6314346121248081;0,5494714964611339;0,5740048106959039;0,029603202555821488;49;0,936998112553272;0,9372645108218158;0,9356005641422828;0,9330631700198969;0,9341255068589392;0,9354103728792413;0,0016220455882720647;1,482136555163622e+17;1,2133659809820638e+17;1,6675104272555725e+17;1,2446721292229346e+17;1,6829155330620832e+17;1,458120125137255e+17;2,0020924104420428e+16;59;1,98972681312153e+16;2,0202130187210336e+16;2,007377657142458e+16;2,1169924582833136e+16;2,0568803907401508e+16;2,038238067601697e+16;451229418272651,3;0,41872401902709416;0,41276565733743936;0,36028903756256664;0,4034000313484638;0,4199985315454208;0,40303545536419694;0,022162774935890646;27;0,17507369158376634;0,17773615099669224;0,17673266766295;0,17789616375503176;0,17409379984171697;0,17630649476803145;0,0014945507876826713;modelo_gbt;8;4;4;100;;;;;;;
289;289;6,954410982131958;0,08310015470150527;0,01387782096862793;0,0006322601328861443;;;;;-131267553,85817757;-126197765,05418506;-137589521,01396886;-139438511,39905843;-129086685,7394995;-132716007,41297789;5033898,52142189;10;-50793137,40546778;-52986529,63718355;-49453887,384243965;-50564892,042860135;-47963557,29697144;-50352400,75334537;1654807,2791010304;131267553,85817757;126197765,05418506;137589521,01396886;139438511,39905843;129086685,7394995;132716007,41297789;5033898,52142189;97;50793137,40546778;52986529,63718355;49453887,384243965;50564892,042860135;47963557,29697144;50352400,75334537;1654807,2791010304;0,5657502285489164;0,5683185397820552;0,5549195630203596;0,6303179980015737;0,5503657648451076;0,5739344188396025;0,028964368663432844;52;0,9456021044299582;0,9448521053219164;0,9441326731407775;0,9422812786724303;0,94295453981959;0,9439645402769345;0,0012125285379965501;1,482396853413046e+17;1,2153927963364173e+17;1,6650170231099117e+17;1,2484430163545205e+17;1,6795750603898902e+17;1,458164949920757e+17;1,976456477245092e+16;56;1,7179953772752958e+16;1,775876720547882e+16;1,7414255607650464e+16;1,8254539061461732e+16;1,7812006260841496e+16;1,7683904381637094e+16;367237021329551,6;0,4191761437531366;0,4086610941596222;0,3583734751501528;0,40347696154413853;0,4163179847843526;0,40120113187828055;0,022120844976693015;42;0,1600737053128566;0,16364959391647363;0,1607984340037252;0,16196216727103313;0,1592004545059545;0,1611368710020086;0,0015485128418667381;modelo_gbt;8;4;4;120;;;;;;;
290;290;8,267759943008423;0,05798319651927738;0,014216184616088867;0,0006077557737825349;;;;;-128100238,4217523;-122610718,17929083;-131458641,94894719;-145374478,35910842;-130210612,68113908;-131550937,91804758;7546258,895681207;1;-44353504,32363081;-43926053,983878076;-40187926,07219064;-42112998,89092228;-41785679,72798562;-42473232,599721484;1514677,1887869812;128100238,4217523;122610718,17929083;131458641,94894719;145374478,35910842;130210612,68113908;131550937,91804758;7546258,895681207;106;44353504,32363081;43926053,983878076;40187926,07219064;42112998,89092228;41785679,72798562;42473232,599721484;1514677,1887869812;0,5673039012052471;0,5663881590952369;0,553969919204756;0,6277224754263717;0,5512384558430885;0,5733245821549401;0,027949573555635997;57;0,954495639071456;0,9540538209760446;0,9538015536219406;0,9528195254604227;0,9541502962499999;0,9538641670759727;0,0005677661378924143;1,4770930867598538e+17;1,2208277547424637e+17;1,6685695789795898e+17;1,2572082849239525e+17;1,6763151884294496e+17;1,460002778767062e+17;1,943777488306621e+16;51;1,4371195962984776e+16;1,4795623695711926e+16;1,4400394633720552e+16;1,4921637132831438e+16;1,4316217410990112e+16;1,4561013767247764e+16;247727911728223,72;0,4164389595345322;0,4078679532687803;0,3587608531047713;0,40339029305602814;0,4092559176645874;0,3991427953257398;0,020621849652324862;66;0,1428995688906429;0,14599511103286497;0,14101596927206117;0,14214838800087826;0,1394732197347154;0,14230645138623255;0,0021760297826397884;modelo_gbt;8;4;4;150;;;;;;;
291;291;5,486986064910889;0,01646975043248737;0,013140201568603516;0,0002904330150430099;;;;;-126745581,79085612;-131147683,00331724;-139943708,47340092;-146860557,2992468;-129269890,49782914;-134793484,21293005;7492793,206653877;27;-57250912,702052265;-58986283,06105381;-53901373,34423211;-57884672,88387273;-53565950,994686365;-56317838,59717946;2184416,7422623625;126745581,79085612;131147683,00331724;139943708,47340092;146860557,2992468;129269890,49782914;134793484,21293005;7492793,206653877;80;57250912,702052265;58986283,06105381;53901373,34423211;57884672,88387273;53565950,994686365;56317838,59717946;2184416,7422623625;0,5658264796925027;0,5690384211359654;0,554253044065109;0,6314346121248081;0,5494714964611339;0,5740048106959039;0,029603202555821488;49;0,936998112553272;0,9372645108218158;0,9356005641422828;0,9330631700198969;0,9341255068589392;0,9354103728792413;0,0016220455882720647;1,482136555163622e+17;1,2133659809820638e+17;1,6675104272555725e+17;1,2446721292229346e+17;1,6829155330620832e+17;1,458120125137255e+17;2,0020924104420428e+16;59;1,98972681312153e+16;2,0202130187210336e+16;2,007377657142458e+16;2,1169924582833136e+16;2,0568803907401508e+16;2,038238067601697e+16;451229418272651,3;0,41872401902709416;0,41276565733743936;0,36028903756256664;0,4034000313484638;0,4199985315454208;0,40303545536419694;0,022162774935890646;27;0,17507369158376634;0,17773615099669224;0,17673266766295;0,17789616375503176;0,17409379984171697;0,17630649476803145;0,0014945507876826713;modelo_gbt;8;4;5;100;;;;;;;
292;292;6,578766775131226;0,061877500497307114;0,013362455368041991;0,0003567268274099283;;;;;-131267553,85817757;-126197765,05418506;-137589521,01396886;-139438511,39905843;-129086685,7394995;-132716007,41297789;5033898,52142189;10;-50793137,40546778;-52986529,63718355;-49453887,384243965;-50564892,042860135;-47963557,29697144;-50352400,75334537;1654807,2791010304;131267553,85817757;126197765,05418506;137589521,01396886;139438511,39905843;129086685,7394995;132716007,41297789;5033898,52142189;97;50793137,40546778;52986529,63718355;49453887,384243965;50564892,042860135;47963557,29697144;50352400,75334537;1654807,2791010304;0,5657502285489164;0,5683185397820552;0,5549195630203596;0,6303179980015737;0,5503657648451076;0,5739344188396025;0,028964368663432844;52;0,9456021044299582;0,9448521053219164;0,9441326731407775;0,9422812786724303;0,94295453981959;0,9439645402769345;0,0012125285379965501;1,482396853413046e+17;1,2153927963364173e+17;1,6650170231099117e+17;1,2484430163545205e+17;1,6795750603898902e+17;1,458164949920757e+17;1,976456477245092e+16;56;1,7179953772752958e+16;1,775876720547882e+16;1,7414255607650464e+16;1,8254539061461732e+16;1,7812006260841496e+16;1,7683904381637094e+16;367237021329551,6;0,4191761437531366;0,4086610941596222;0,3583734751501528;0,40347696154413853;0,4163179847843526;0,40120113187828055;0,022120844976693015;42;0,1600737053128566;0,16364959391647363;0,1607984340037252;0,16196216727103313;0,1592004545059545;0,1611368710020086;0,0015485128418667381;modelo_gbt;8;4;5;120;;;;;;;
293;293;8,147968435287476;0,025253263727935456;0,013616704940795898;9,382849210861915e-05;;;;;-128100238,4217523;-122610718,17929083;-131458641,94894719;-145374478,35910842;-130210612,68113908;-131550937,91804758;7546258,895681207;1;-44353504,32363081;-43926053,983878076;-40187926,07219064;-42112998,89092228;-41785679,72798562;-42473232,599721484;1514677,1887869812;128100238,4217523;122610718,17929083;131458641,94894719;145374478,35910842;130210612,68113908;131550937,91804758;7546258,895681207;106;44353504,32363081;43926053,983878076;40187926,07219064;42112998,89092228;41785679,72798562;42473232,599721484;1514677,1887869812;0,5673039012052471;0,5663881590952369;0,553969919204756;0,6277224754263717;0,5512384558430885;0,5733245821549401;0,027949573555635997;57;0,954495639071456;0,9540538209760446;0,9538015536219406;0,9528195254604227;0,9541502962499999;0,9538641670759727;0,0005677661378924143;1,4770930867598538e+17;1,2208277547424637e+17;1,6685695789795898e+17;1,2572082849239525e+17;1,6763151884294496e+17;1,460002778767062e+17;1,943777488306621e+16;51;1,4371195962984776e+16;1,4795623695711926e+16;1,4400394633720552e+16;1,4921637132831438e+16;1,4316217410990112e+16;1,4561013767247764e+16;247727911728223,72;0,4164389595345322;0,4078679532687803;0,3587608531047713;0,40339029305602814;0,4092559176645874;0,3991427953257398;0,020621849652324862;66;0,1428995688906429;0,14599511103286497;0,14101596927206117;0,14214838800087826;0,1394732197347154;0,14230645138623255;0,0021760297826397884;modelo_gbt;8;4;5;150;;;;;;;
294;294;5,449896812438965;0,018062106874870545;0,013322114944458008;0,00037106127556666747;;;;;-126745581,79085612;-131147683,00331724;-139943708,47340092;-146860557,2992468;-129269890,49782914;-134793484,21293005;7492793,206653877;27;-57250912,702052265;-58986283,06105381;-53901373,34423211;-57884672,88387273;-53565950,994686365;-56317838,59717946;2184416,7422623625;126745581,79085612;131147683,00331724;139943708,47340092;146860557,2992468;129269890,49782914;134793484,21293005;7492793,206653877;80;57250912,702052265;58986283,06105381;53901373,34423211;57884672,88387273;53565950,994686365;56317838,59717946;2184416,7422623625;0,5658264796925027;0,5690384211359654;0,554253044065109;0,6314346121248081;0,5494714964611339;0,5740048106959039;0,029603202555821488;49;0,936998112553272;0,9372645108218158;0,9356005641422828;0,9330631700198969;0,9341255068589392;0,9354103728792413;0,0016220455882720647;1,482136555163622e+17;1,2133659809820638e+17;1,6675104272555725e+17;1,2446721292229346e+17;1,6829155330620832e+17;1,458120125137255e+17;2,0020924104420428e+16;59;1,98972681312153e+16;2,0202130187210336e+16;2,007377657142458e+16;2,1169924582833136e+16;2,0568803907401508e+16;2,038238067601697e+16;451229418272651,3;0,41872401902709416;0,41276565733743936;0,36028903756256664;0,4034000313484638;0,4199985315454208;0,40303545536419694;0,022162774935890646;27;0,17507369158376634;0,17773615099669224;0,17673266766295;0,17789616375503176;0,17409379984171697;0,17630649476803145;0,0014945507876826713;modelo_gbt;8;4;6;100;;;;;;;
295;295;6,539058351516724;0,034162517671948014;0,013555574417114257;0,0005476420559612813;;;;;-131267553,85817757;-126197765,05418506;-137589521,01396886;-139438511,39905843;-129086685,7394995;-132716007,41297789;5033898,52142189;10;-50793137,40546778;-52986529,63718355;-49453887,384243965;-50564892,042860135;-47963557,29697144;-50352400,75334537;1654807,2791010304;131267553,85817757;126197765,05418506;137589521,01396886;139438511,39905843;129086685,7394995;132716007,41297789;5033898,52142189;97;50793137,40546778;52986529,63718355;49453887,384243965;50564892,042860135;47963557,29697144;50352400,75334537;1654807,2791010304;0,5657502285489164;0,5683185397820552;0,5549195630203596;0,6303179980015737;0,5503657648451076;0,5739344188396025;0,028964368663432844;52;0,9456021044299582;0,9448521053219164;0,9441326731407775;0,9422812786724303;0,94295453981959;0,9439645402769345;0,0012125285379965501;1,482396853413046e+17;1,2153927963364173e+17;1,6650170231099117e+17;1,2484430163545205e+17;1,6795750603898902e+17;1,458164949920757e+17;1,976456477245092e+16;56;1,7179953772752958e+16;1,775876720547882e+16;1,7414255607650464e+16;1,8254539061461732e+16;1,7812006260841496e+16;1,7683904381637094e+16;367237021329551,6;0,4191761437531366;0,4086610941596222;0,3583734751501528;0,40347696154413853;0,4163179847843526;0,40120113187828055;0,022120844976693015;42;0,1600737053128566;0,16364959391647363;0,1607984340037252;0,16196216727103313;0,1592004545059545;0,1611368710020086;0,0015485128418667381;modelo_gbt;8;4;6;120;;;;;;;
296;296;8,144147491455078;0,013900429641680012;0,014019489288330078;0,0007778424613755319;;;;;-128100238,4217523;-122610718,17929083;-131458641,94894719;-145374478,35910842;-130210612,68113908;-131550937,91804758;7546258,895681207;1;-44353504,32363081;-43926053,983878076;-40187926,07219064;-42112998,89092228;-41785679,72798562;-42473232,599721484;1514677,1887869812;128100238,4217523;122610718,17929083;131458641,94894719;145374478,35910842;130210612,68113908;131550937,91804758;7546258,895681207;106;44353504,32363081;43926053,983878076;40187926,07219064;42112998,89092228;41785679,72798562;42473232,599721484;1514677,1887869812;0,5673039012052471;0,5663881590952369;0,553969919204756;0,6277224754263717;0,5512384558430885;0,5733245821549401;0,027949573555635997;57;0,954495639071456;0,9540538209760446;0,9538015536219406;0,9528195254604227;0,9541502962499999;0,9538641670759727;0,0005677661378924143;1,4770930867598538e+17;1,2208277547424637e+17;1,6685695789795898e+17;1,2572082849239525e+17;1,6763151884294496e+17;1,460002778767062e+17;1,943777488306621e+16;51;1,4371195962984776e+16;1,4795623695711926e+16;1,4400394633720552e+16;1,4921637132831438e+16;1,4316217410990112e+16;1,4561013767247764e+16;247727911728223,72;0,4164389595345322;0,4078679532687803;0,3587608531047713;0,40339029305602814;0,4092559176645874;0,3991427953257398;0,020621849652324862;66;0,1428995688906429;0,14599511103286497;0,14101596927206117;0,14214838800087826;0,1394732197347154;0,14230645138623255;0,0021760297826397884;modelo_gbt;8;4;6;150;;;;;;;
