;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_rnn__alpha;param_rnn__hidden_layer_sizes;param_rnn__learning_rate_init;param_rnn__max_iter
433;433;8,191526412963867;0,10342016055725299;0,0063494682312011715;0,00014249363980461043;;;;;-495975706,2739598;-516240761,9726169;-483001993,32628447;-512246123,973106;-448330840,8735541;-491159085,28390425;24485710,985946894;144;-482530898,13507247;-481416204,8903856;-485337723,8469735;-482006089,4791689;-491000324,66972405;-484458248,20426494;3537061,7781381835;495975706,2739598;516240761,9726169;483001993,32628447;512246123,973106;448330840,8735541;491159085,28390425;24485710,985946894;17;482530898,13507247;481416204,8903856;485337723,8469735;482006089,4791689;491000324,66972405;484458248,20426494;3537061,7781381835;-1,763602115717927;-1,6277493849234839;-1,5405279584723428;-1,6583263143781295;-1,4609259187016521;-1,6102263384387072;0,103240760751829;147;-1,535211854517672;-1,5489531433921835;-1,5583108985957659;-1,544880436712262;-1,5682952786707673;-1,55113032237773;0,011343678394093611;8,106978382319479e+17;8,038963397926509e+17;8,864639088866735e+17;8,411648528708073e+17;8,366123184427185e+17;8,357670516449595e+17;2,913496114066362e+16;14;8,311403487377388e+17;8,320884027989404e+17;8,227041588550999e+17;8,277234457237994e+17;8,286426549293164e+17;8,284598022089791e+17;3288013331541333,0;0,9929529287005144;0,9934809863720437;0,9933427305791156;0,9934146964167264;0,9940793515386724;0,9934541387214144;0,00036243366781472225;18;0,9933954538534502;0,9934323729878882;0,9932572314466714;0,993354208548661;0,9935939444209029;0,9934066422515148;0,00011040130026585255;modelo_rnn;;;;;0.001;(45, 25);0.001;500
434;434;3,3140835762023926;0,03719857723358617;0,0064108848571777345;0,00014878613770243513;;;;;-472953911,2231076;-492340274,32274544;-463137577,83995163;-483919272,6035568;-437558855,3113615;-469981978,2601446;18979350,256729085;128;-460165316,0790366;-460556035,0678704;-462502258,6887714;-462486961,8609097;-468382970,89481354;-462818708,5182803;2943854,43641501;472953911,2231076;492340274,32274544;463137577,83995163;483919272,6035568;437558855,3113615;469981978,2601446;18979350,256729085;33;460165316,0790366;460556035,0678704;462502258,6887714;462486961,8609097;468382970,89481354;462818708,5182803;2943854,43641501;-1,590021571305173;-1,4566803505453536;-1,379836945619068;-1,4995839792394032;-1,3434137193027045;-1,4539073132023403;0,0875401536005397;125;-1,382128320042555;-1,4021858888814074;-1,4061679124044297;-1,3906964862644697;-1,4187832596249335;-1,399992373443559;0,012661627993863684;7,597782896781981e+17;7,515619081389083e+17;8,3039415263706e+17;7,909345736687704e+17;7,966630648559528e+17;7,858663977957779e+17;2,82218453445765e+16;36;7,809536544766941e+17;7,841772316165098e+17;7,73777866296619e+17;7,775750501847032e+17;7,804036391763835e+17;7,79377488350182e+17;3497981448843348,5;0,9542062356209083;0,9578918733561791;0,9574757309915601;0,9577483686181638;0,9618118178800371;0,9578268052933698;0,0024133996519122504;36;0,9567176465149839;0,9578688180540368;0,9569618026264481;0,9574565463570007;0,9585396196991453;0,957508886650323;0,000651162440650466;modelo_rnn;;;;;0.001;(45, 25);0.004;200
435;435;8,24930453300476;0,100803128595082;0,00624237060546875;5,033661621612767e-05;;;;;-296464970,95166844;-333444390,3086672;-344339574,9365593;-350712983,46877193;-333147638,81803596;-331621911,6967406;18803551,43997213;101;-322716934,5758881;-319586887,2270527;-326139929,68373716;-329366919,6536604;-326252755,6965568;-324812685,36737907;3354923,7709997883;296464970,95166844;333444390,3086672;344339574,9365593;350712983,46877193;333147638,81803596;331621911,6967406;18803551,43997213;60;322716934,5758881;319586887,2270527;326139929,68373716;329366919,6536604;326252755,6965568;324812685,36737907;3354923,7709997883;-0,4084729791387942;-0,268967854799812;-0,2293810941690908;-0,366765381892314;-0,4804738590728188;-0,35081223381456594;0,09147177225948697;101;-0,29851158923383325;-0,3293608054587742;-0,3314440143114994;-0,32265403719897034;-0,32370883992873734;-0,3211358572263629;0,011787200588192616;4,131730804885796e+17;3,882100095393249e+17;4,2896672977526374e+17;4,324807662438191e+17;5,0329945254353984e+17;4,332260077181054e+17;3,8360251525914696e+16;60;4,257022438549349e+17;4,339607859113603e+17;4,281670880806733e+17;4,3019378882301856e+17;4,270854743928239e+17;4,290218762125622e+17;2872855093009006,5;0,6281874503171847;0,6748885262405224;0,6589802195481583;0,6649135817536275;0,6982279980834639;0,6650395551885914;0,02277403795435006;61;0,6578441595995558;0,6588627949962386;0,6676102271826819;0,6738838331734668;0,6608022853911834;0,6638006600686253;0,0060833517320001765;modelo_rnn;;;;;0.001;(45, 25);0.004;500
436;436;3,279545450210571;0,06121477701805018;0,006298255920410156;7,628238113499932e-05;;;;;-245392233,50599363;-296655290,4635235;-293805065,8620249;-306084078,0571985;-300869247,00280726;-288561182,9783095;21977767,740153093;93;-275808268,6868139;-284487180,3153913;-275808199,7583036;-279329592,9116989;-292674828,30858076;-281621613,99615765;6375408,165826536;245392233,50599363;296655290,4635235;293805065,8620249;306084078,0571985;300869247,00280726;288561182,9783095;21977767,740153093;68;275808268,6868139;284487180,3153913;275808199,7583036;279329592,9116989;292674828,30858076;281621613,99615765;6375408,165826536;-0,11087943005980105;0,014070728380333186;0,08624918484109578;-0,026687931305913404;-0,2576702257293535;-0,0589835347747278;0,1180186928630295;96;-0,00321414840822265;-0,04773519707680984;-0,0376552802090484;-0,03036824248216541;-0,042721097118840756;-0,032338793059017414;0,015653974099232203;3,2587453431293414e+17;3,016212037939696e+17;3,188341685644018e+17;3,248712537697615e+17;4,275554966477525e+17;3,397513314177639e+17;4,475486113234013e+16;65;3,288923391868873e+17;3,4202602309576416e+17;3,336902152723179e+17;3,3512770962769683e+17;3,3642672843854426e+17;3,352326031242421e+17;4246537410701446,5;0,540646469380669;0,6031159977841349;0,5668588225756911;0,5729846924512086;0,6353236408217996;0,5837859246027006;0,03253918842920601;65;0,5729570436320632;0,5937536105493207;0,5870055383450282;0,585793053519109;0,5979139637002173;0,5874846419491476;0,008511320039100465;modelo_rnn;;;;;0.001;(45, 25);0.01;200
437;437;8,151144075393677;0,08346282058696063;0,00652918815612793;0,00047497721803119316;;;;;-189366218,8965036;-198098158,9445719;-201877487,5426371;-227871764,49656722;-190572740,1805296;-201557274,0121619;13955660,00976721;70;-210221280,69138187;-207602263,5988508;-207037752,79807806;-208132623,66376317;-210094435,6312927;-208617671,27667332;1304979,8812237566;189366218,8965036;198098158,9445719;201877487,5426371;227871764,49656722;190572740,1805296;201557274,0121619;13955660,00976721;91;210221280,69138187;207602263,5988508;207037752,79807806;208132623,66376317;210094435,6312927;208617671,27667332;1304979,8812237566;0,49103240306816365;0,5158908306325607;0,5491112615582743;0,5380446024535446;0,499603456986803;0,5187365109398693;0,022077667974585574;60;0,5654167590579178;0,5753907262037112;0,5733907601902906;0,5682160278848847;0,5622806806480742;0,5689389907969756;0,004872474244665235;1,4930475274135446e+17;1,4810148621759722e+17;1,5732816173862406e+17;1,461749228859969e+17;1,701139838503791e+17;1,5420466148679034e+17;8815864653781303,0;101;1,4247316877622357e+17;1,3861080709258491e+17;1,3718942290794549e+17;1,4043792079645014e+17;1,4122710184996982e+17;1,3998768428463478e+17;1878433363737945,8;0,45895254658999557;0,49631335631968704;0,48330054164561;0,5228721238278015;0,4758433387081162;0,48745638141824205;0,021435126218168378;89;0,4970135562205938;0,48396796937500713;0,4825853227835357;0,48724533940583736;0,4875082242533932;0,4876640824076734;0,005041177420292663;modelo_rnn;;;;;0.001;(45, 25);0.01;500
438;438;3,368655633926392;0,04224229993464086;0,006342649459838867;8,11262439652522e-05;;;;;-163706485,19688404;-146310934,4375949;-141219069,1206074;-168010795,54710418;-150725762,3989361;-153994609,3402253;10234379,87060296;40;-126788409,39308012;-131149001,53362955;-129310119,87876403;-127750148,53043787;-128947258,95273224;-128788987,65772876;1479715,7980127528;163706485,19688404;146310934,4375949;141219069,1206074;168010795,54710418;150725762,3989361;153994609,3402253;10234379,87060296;121;126788409,39308012;131149001,53362955;129310119,87876403;127750148,53043787;128947258,95273224;128788987,65772876;1479715,7980127528;0,578988446260776;0,5754495338797561;0,6237197650455543;0,618811850944212;0,6306138163561976;0,6055166824972992;0,02343399492204456;21;0,7207270923525355;0,7249451378063032;0,7194507872972955;0,7191601324668411;0,7148836275053541;0,7198333554856658;0,003225786068904528;1,2350300158834418e+17;1,2988094212084304e+17;1,3129509037762677e+17;1,2061802630562907e+17;1,2557591805201131e+17;1,2617459568889085e+17;3957973294326153,0;140;9,155644386937291e+16;8,978978744985966e+16;9,021929437142608e+16;9,134328650483654e+16;9,199081968100509e+16;9,097992637530005e+16;834421954096824,6;0,40691841044880867;0,4005824072845314;0,38995190589911644;0,415122514352257;0,40994413111807343;0,4045038738205574;0,008663943484506526;127;0,3439970056211437;0,3395173068903857;0,34851294786209475;0,34029855216559524;0,3523526192307049;0,34493568635398486;0,0048897988548828345;modelo_rnn;;;;;0.001;(45, 25);0.1;200
439;439;8,395653343200683;0,08605528478370193;0,0062790393829345705;0,00014413663376765316;;;;;-136146191,2773072;-142978841,35905874;-131567937,7717861;-145203199,3274151;-130715021,19666386;-137322238,1864462;5869532,926947313;12;-97776696,79349056;-98856251,92542374;-96685259,2230854;-92642913,89962918;-97507068,21165064;-96693638,01065591;2141028,7242840775;136146191,2773072;142978841,35905874;131567937,7717861;145203199,3274151;130715021,19666386;137322238,1864462;5869532,926947313;149;97776696,79349056;98856251,92542374;96685259,2230854;92642913,89962918;97507068,21165064;96693638,01065591;2141028,7242840775;0,6016872328826137;0,6058693960524969;0,6578186989527768;0,6413198429290645;0,6388815305862754;0,6291153402806454;0,02172963946105973;1;0,7732796468941578;0,7856611784512808;0,7754808345453011;0,7762956580141952;0,7739311315929993;0,7769296898995869;0,004495647594222318;1,1684435230589067e+17;1,2057472136860211e+17;1,1939698308088952e+17;1,1349590150704702e+17;1,227652395518245e+17;1,1861543956285077e+17;3194271603668423,5;160;7,432768705721566e+16;6,9969449278668056e+16;7,220109614654117e+16;7,275993249061288e+16;7,29395521104555e+16;7,243954341669866e+16;1419575035784974,2;0,35860688339281616;0,35883980723753395;0,35410814921113803;0,3585510196020004;0,36589056891321664;0,359199285671341;0,0037840020079287972;156;0,2807870498492901;0,27231898494867524;0,2725868271082023;0,2752332969990674;0,2790989075640015;0,2760050132938473;0,0034148617299463017;modelo_rnn;;;;;0.001;(45, 25);0.1;500
440;440;5,404011011123657;0,08635900737626875;0,0067368030548095705;0,0004843277619769683;;;;;-498504947,224463;-518325532,80265534;-486066467,31962585;-514024539,2695638;-449658589,5722132;-493316015,23770416;24656726,110038627;154;-484808015,809824;-484446845,0025302;-488664123,55227625;-484768343,4020804;-494068731,3757694;-487351211,828496;3699275,8215568024;498504947,224463;518325532,80265534;486066467,31962585;514024539,2695638;449658589,5722132;493316015,23770416;24656726,110038627;7;484808015,809824;484446845,0025302;488664123,55227625;484768343,4020804;494068731,3757694;487351211,828496;3699275,8215568024;-1,781491266707488;-1,6457573843670108;-1,5572049671628867;-1,6754360815324256;-1,4730571701848767;-1,6265893739909374;0,10500889804489609;153;-1,5510841074904165;-1,5643057383157788;-1,5739886959325968;-1,5610856520291527;-1,5837547148799591;-1,5668437817295806;0,011180290811306294;8,159455893291693e+17;8,094054514768539e+17;8,922830010415366e+17;8,465788363585207e+17;8,407364386983768e+17;8,409898633808914e+17;2,9281658259702268e+16;8;8,36343886204445e+17;8,371001529058068e+17;8,277458404887817e+17;8,329941989062638e+17;8,336305347772772e+17;8,335629226565151e+17;3298854926805831,5;0,9969641507671493;0,9971800101309094;0,9971430609473018;0,9973646859349738;0,9973644427870498;0,9972032701134769;0,0001505828213342245;8;0,9972221107650684;0,9971285113453131;0,9970992417096614;0,997205615100999;0,9971819509806659;0,9971674859803417;4,6525768858174256e-05;modelo_rnn;;;;;0.001;(95, 50);0.001;200
441;441;13,531891822814941;0,1803320454519359;0,00687255859375;0,0004850466607935347;;;;;-485423695,8364901;-500266354,15718377;-470859878,87605;-494029766,64888906;-446694667,34292907;-479454872,57230836;19122118,698355388;136;-470632689,9578784;-468861677,209856;-472802305,80667347;-471469511,14583284;-475869000,75837797;-471927036,97572374;2348883,5037954985;485423695,8364901;500266354,15718377;470859878,87605;494029766,64888906;446694667,34292907;479454872,57230836;19122118,698355388;25;470632689,9578784;468861677,209856;472802305,80667347;471469511,14583284;475869000,75837797;471927036,97572374;2348883,5037954985;-1,6433788067348059;-1,5140082787144729;-1,4335691177497574;-1,5599859474611417;-1,3825240578287028;-1,5066932416977763;0,09202357270776368;133;-1,4347756972017098;-1,449231024358717;-1,4540969651689686;-1,4441223188905616;-1,4654003525735049;-1,4495252716386926;0,010195557879331683;7,754305411983485e+17;7,691000005793307e+17;8,491428663369414e+17;8,100473561881848e+17;8,099589510671791e+17;8,02735943073997e+17;2,87617549256782e+16;28;7,982134978046642e+17;7,995347958543045e+17;7,891909386722303e+17;7,949518249965926e+17;7,954443208249452e+17;7,954670756305473e+17;3570576387469282,5;0,9695140019214469;0,9718360918458481;0,9712684621680541;0,9735273891285833;0,9737438685832939;0,9719779627294451;0,001556519637433572;28;0,972159562462963;0,9714189666127271;0,9707998192940516;0,9719164793479832;0,9718976180880652;0,971638489161158;0,00048321858942864375;modelo_rnn;;;;;0.001;(95, 50);0.001;500
442;442;5,416698837280274;0,07602459828192097;0,006617546081542969;0,00013902963995399346;;;;;-396138021,2789978;-425205919,14677095;-417549106,3704641;-400269247,87142193;-382292759,63192165;-404291010,85991526;15360855,17766837;115;-399965495,511958;-397700979,0022896;-399443018,3174207;-399971242,85114425;-403359644,0230063;-400088075,94116384;1835547,0454450473;396138021,2789978;425205919,14677095;417549106,3704641;400269247,87142193;382292759,63192165;404291010,85991526;15360855,17766837;46;399965495,511958;397700979,0022896;399443018,3174207;399971242,85114425;403359644,0230063;400088075,94116384;1835547,0454450473;-0,9951492168226352;-0,8611991467053157;-0,8194097113574976;-0,9693493220797273;-0,9219543901133309;-0,9134123574157013;0,06549128394339478;116;-0,8667304114268799;-0,8627681964427225;-0,8668530009485682;-0,8642208266712492;-0,8696907210515754;-0,866052631308199;0,0023865747440577987;5,852735268326029e+17;5,693888428805305e+17;6,348448318459629e+17;6,231542846333893e+17;6,533844460877535e+17;6,132091864560479e+17;3,124637964738771e+16;45;6,11986316799492e+17;6,080879977652087e+17;6,003444415979836e+17;6,06338617713561e+17;6,032427407609981e+17;6,060000229274487e+17;3997454309792281,0;0,8109044263394172;0,8325667834245107;0,8189039050345747;0,8304768385771781;0,8376176285232685;0,8260939163797898;0,00976033633809464;45;0,8265758372979412;0,8225139884398445;0,8203150730583578;0,8261883998229114;0,8234769763600495;0,8238140549958208;0,00233716171873453;modelo_rnn;;;;;0.001;(95, 50);0.004;200
443;443;13,484827899932862;0,11750704902949118;0,007018232345581054;0,0005917711009809293;;;;;-223219983,34979397;-246993859,05773348;-235277698,85424906;-247324542,30692783;-218108949,77361313;-234185006,66846347;11971461,18235273;88;-238986924,91873065;-239597671,16104913;-248630847,93555668;-243800301,20210606;-239865599,8157085;-242176269,00663018;3645801,5412749453;223219983,34979397;246993859,05773348;235277698,85424906;247324542,30692783;218108949,77361313;234185006,66846347;11971461,18235273;73;238986924,91873065;239597671,16104913;248630847,93555668;243800301,20210606;239865599,8157085;242176269,00663018;3645801,5412749453;0,3138558312292944;0,39902603894089994;0,4573824866998599;0,4283966659077596;0,2699861921973721;0,3737294429950372;0,07067356821395201;92;0,4194404574949194;0,4268495365449938;0,40123726741083265;0,4059394293685745;0,42005490993282624;0,41470432015042935;0,009557728905394662;2,0127918963955638e+17;1,8385344141947898e+17;1,8933499246339635e+17;1,808704340853806e+17;2,481742906601472e+17;2,007024696535919e+17;2,4739948748948468e+16;69;1,9032983762711862e+17;1,871010673287887e+17;1,925507140429798e+17;1,9321845356591357e+17;1,8711526012507568e+17;1,900630665379753e+17;2595342990141885,0;0,5008840401502849;0,5489941886148888;0,5225929855643964;0,5342810367734561;0,548413401536487;0,5310331305279025;0,01797457104088216;73;0,542743457926133;0,5450042580917412;0,5615810093117314;0,5507222472209282;0,5397446278865436;0,5479591200874154;0,007701986249115043;modelo_rnn;;;;;0.001;(95, 50);0.004;500
444;444;5,4203863620758055;0,0728594549251883;0,006802558898925781;0,00039615621346374694;;;;;-212020532,9348015;-217626317,7960292;-228244505,79497582;-242293429,31082606;-214085754,88810876;-222854108,14494824;11211813,027503207;82;-235483862,03302303;-227775802,82176363;-229974652,57068533;-231529480,7711748;-229742840,53491342;-230901327,74631205;2583173,3300572876;212020532,9348015;217626317,7960292;228244505,79497582;242293429,31082606;214085754,88810876;222854108,14494824;11211813,027503207;79;235483862,03302303;227775802,82176363;229974652,57068533;231529480,7711748;229742840,53491342;230901327,74631205;2583173,3300572876;0,3729719498209574;0,45600293797467495;0,5067488960715472;0,47984738920505077;0,365066956399807;0,43612762589440746;0,057152546233697504;83;0,46996639218941716;0,4863921514778864;0,4749829752456669;0,4713667026714027;0,4769028242049961;0,47592220915787387;0,005791163156170084;1,8393757983460272e+17;1,664227378490466e+17;1,721096200468534e+17;1,645900625379219e+17;2,158507908041777e+17;1,8058215821452045e+17;1,8884679034661944e+16;80;1,737654850632677e+17;1,6766378599373517e+17;1,6883549609713395e+17;1,7193820506335776e+17;1,687736749495326e+17;1,7019532943340544e+17;2283093823906829,0;0,48454719073334224;0,5187393594110515;0,5018085629119737;0,5237585008990664;0,5150689173965851;0,5087845062704038;0,014134529985656135;78;0,529632014247243;0,5200902639160669;0,526381078614608;0,5216313470264817;0,5160440664540403;0,5227557540516881;0,004771620514947306;modelo_rnn;;;;;0.001;(95, 50);0.01;200
445;445;13,709894371032714;0,1646263242507899;0,007346391677856445;0,0013275382074781326;;;;;-175797179,7470057;-180855546,78832775;-153507859,100036;-196889835,57730457;-170285241,7017628;-175467132,58288735;14121882,504577693;56;-162942265,27567714;-161065816,8330201;-162518173,39105847;-166668439,32213154;-161228699,36570117;-162884678,83751768;2025093,2248937173;175797179,7470057;180855546,78832775;153507859,100036;196889835,57730457;170285241,7017628;175467132,58288735;14121882,504577693;105;162942265,27567714;161065816,8330201;162518173,39105847;166668439,32213154;161228699,36570117;162884678,83751768;2025093,2248937173;0,5591706501052702;0,553559464432603;0,5935444303407702;0,6167865265000376;0,5820190922619946;0,5810160327281351;0,02310228986209398;45;0,6609956665783692;0,6606975706697231;0,6556219851734613;0,6554543010180928;0,6532480334773034;0,6572035113833901;0,0030917845603958918;1,2931651736560226e+17;1,3657767918691819e+17;1,418241400836774e+17;1,212588926014202e+17;1,4209610034583038e+17;1,342146659166897e+17;7968046923799368,0;116;1,1113871189958766e+17;1,1076296840494371e+17;1,1074542393247403e+17;1,1206363531131352e+17;1,1187711651677349e+17;1,113175712130185e+17;554369917127335,4;0,42352544584645624;0,45412435322599937;0,39682995704635815;0,44215057227323257;0,42790535969119514;0,4289071376166483;0,019340156169235005;106;0,40490046596227847;0,40459086708746766;0,4015945286880626;0,4077008121797903;0,4052960492205984;0,40481654462763955;0,0019487577491567232;modelo_rnn;;;;;0.001;(95, 50);0.01;500
446;446;5,551617908477783;0,07224052287741714;0,006655502319335938;9,759324898895939e-05;;;;;-147869048,8331165;-142177638,55929503;-144158073,74925762;-160429373,3439833;-141080997,61125103;-147143026,4193807;7033737,775332524;33;-112244829,04327141;-112801702,9585352;-111138429,7529786;-114661227,24363744;-109227030,86519717;-112014643,97272396;1800854,6981845824;147869048,8331165;142177638,55929503;144158073,74925762;160429373,3439833;141080997,61125103;147143026,4193807;7033737,775332524;128;112244829,04327141;112801702,9585352;111138429,7529786;114661227,24363744;109227030,86519717;112014643,97272396;1800854,6981845824;0,598099355639103;0,5854746367118824;0,6385754967403211;0,6286478022987319;0,6405861638596956;0,6182766910499468;0,022362529691956543;19;0,7469805541573448;0,7557395143593455;0,7405588168689448;0,7466938053578781;0,7485244327328511;0,7476994246952728;0,0048546885646734905;1,1789684980855677e+17;1,2681400449009712e+17;1,2611149460431616e+17;1,1750567078733955e+17;1,221857352343101e+17;1,2210275098492395e+17;3926718029858010,5;142;8,294954525411952e+16;7,973717284310002e+16;8,34313532641259e+16;8,238794767239851e+16;8,113684724676826e+16;8,192857325610243e+16;1337222664447531,2;0,3735296301055539;0,37366349866244325;0,3649706867481771;0,39594041546914305;0,38113824700499294;0,37784849559806205;0,010393697977223604;142;0,3023863304290521;0,30062603002882116;0,31019075246729655;0,3162081190688345;0,30780242348911324;0,3074427310966235;0,00559549153395957;modelo_rnn;;;;;0.001;(95, 50);0.1;200
447;447;13,915267848968506;0,13762425296281844;0,0067650794982910155;0,00022539091259481006;;;;;-144084594,5718677;-138459819,95552993;-134960921,0358523;-151478249,6413628;-138139355,0313769;-141424588,0471979;5822599,8179583335;27;-84501174,30370307;-79991559,45728031;-85499384,3592878;-80769013,08184093;-82332465,62056378;-82618719,36453517;2109369,1533941766;144084594,5718677;138459819,95552993;134960921,0358523;151478249,6413628;138139355,0313769;141424588,0471979;5822599,8179583335;134;84501174,30370307;79991559,45728031;85499384,3592878;80769013,08184093;82332465,62056378;82618719,36453517;2109369,1533941766;0,5778163205290596;0,5846630927305403;0,6653204742495904;0,6051347703045981;0,49678284230242387;0,5859435000232425;0,0541965354370871;34;0,8152609072258541;0,8257047965981462;0,8117642516886351;0,8201050580868819;0,82789016630776;0,8201450359814555;0,0060826283658050265;1,2384684261793162e+17;1,2706227673398947e+17;1,1677939604311424e+17;1,2494581686380757e+17;1,710728753686484e+17;1,3274144152549827e+17;1,9474210036738588e+16;125;6,056460872103689e+16;5,689748271369094e+16;6,053303883666536e+16;5,851090646167147e+16;5,553004388342496e+16;5,840721612329794e+16;1987039596067421,5;0,37867070981624995;0,375351106248606;0,3564331658595908;0,3503852280680096;0,4393969346927865;0,3800474289370485;0,0315714878232513;140;0,24819646345591156;0,23996530316410913;0,24928984716256844;0,23756549429845253;0,24331601169123734;0,24366662395445582;0,004542831117018106;modelo_rnn;;;;;0.001;(95, 50);0.1;500
448;448;6,072005414962769;0,0558789415815434;0,007434272766113281;0,001141485847519041;;;;;-498350637,56941164;-518235406,12251544;-485799651,77979016;-513795320,964272;-449703033,2324532;-493176809,9336885;24593561,985095426;149;-484669344,99337685;-484477792,05080414;-488650283,65911734;-484596591,3517581;-493687349,92519283;-487216272,39604986;3599446,4924593274;498350637,56941164;518235406,12251544;485799651,77979016;513795320,964272;449703033,2324532;493176809,9336885;24593561,985095426;12;484669344,99337685;484477792,05080414;488650283,65911734;484596591,3517581;493687349,92519283;487216272,39604986;3599446,4924593274;-1,780498567599584;-1,644292003228304;-1,5560111039979692;-1,6740705099401114;-1,4719091796834278;-1,6253562728898792;0,10502907525517449;149;-1,5499920038016888;-1,5631601875853014;-1,5729430031945557;-1,5599248565559192;-1,5819874093218438;-1,5656014920918617;0,010993055554499176;8,156543827852838e+17;8,089571535757806e+17;8,918664275477006e+17;8,461467333389175e+17;8,403461697399866e+17;8,405941733975338e+17;2,9266467680063436e+16;12;8,359858524412748e+17;8,36726195667668e+17;8,274095655798395e+17;8,326166496842947e+17;8,330603258990732e+17;8,3315971785443e+17;3288642688844779,0;0,9968094925817995;0,9970261273394404;0,9969770853773916;0,9972436212897122;0,9971223492183172;0,9970357351613321;0,00014521463385735263;12;0,9970762616931671;0,9970199382998921;0,9969032965546264;0,9970813563189129;0,9969386223746792;0,9970038950482556;7,193767372794236e-05;modelo_rnn;;;;;0.001;(110, 60);0.001;200
449;449;15,392855358123779;0,09726975288727831;0,006787395477294922;0,00012260294731230852;;;;;-484987978,89154243;-497625132,16920006;-471221154,52307975;-490656409,28413665;-441275436,0006887;-477153222,17372954;19925980,734302405;129;-469215319,8271633;-468168554,5503505;-471305115,0289906;-471161592,5104474;-475905449,69946796;-471151206,323284;2655955,344768097;484987978,89154243;497625132,16920006;471221154,52307975;490656409,28413665;441275436,0006887;477153222,17372954;19925980,734302405;32;469215319,8271633;468168554,5503505;471305115,0289906;471161592,5104474;475905449,69946796;471151206,323284;2655955,344768097;-1,631495191378856;-1,500486422691285;-1,423493924275581;-1,547750978344557;-1,3707432921796516;-1,4947939617739863;0,09164752027732204;129;-1,4222408000301843;-1,4384307191933718;-1,4452169711786222;-1,4331378765965193;-1,4469588351283922;-1,4371970404254182;0,008958792621347668;7,719445034562816e+17;7,649633159218779e+17;8,456273390387187e+17;8,061758879108833e+17;8,059539813979245e+17;7,989330055451373e+17;2,8859775762815628e+16;32;7,941040744489915e+17;7,960091097513371e+17;7,863353013880846e+17;7,913791304629646e+17;7,894942931534569e+17;7,91464381840967e+17;3400544437892345,0;0,9674633001921976;0,9702485247938759;0,9697854251041177;0,9725508406444775;0,9710925724799797;0,9702281326429297;0,0016722997923635336;32;0,9702309922775186;0,9702172650291354;0,9690671376952746;0,9708304688087163;0,9691893469946474;0,9699070421610585;0,0006744515613400779;modelo_rnn;;;;;0.001;(110, 60);0.001;500
450;450;6,167449045181274;0,046992428690498925;0,006657648086547852;4,5363832310702475e-05;;;;;-382574313,64616233;-423817331,42339325;-412587164,51994693;-407967290,3298314;-382292949,02142906;-401847809,7881526;16669144,526206875;112;-394912143,33430815;-394410616,59154856;-388409814,0349113;-401777592,05995375;-396225890,0723132;-395147211,21860695;4268860,4459842;382574313,64616233;423817331,42339325;412587164,51994693;407967290,3298314;382292949,02142906;401847809,7881526;16669144,526206875;49;394912143,33430815;394410616,59154856;388409814,0349113;401777592,05995375;396225890,0723132;395147211,21860695;4268860,4459842;-0,9356716560606961;-0,8171644666185687;-0,7405812340949764;-0,9153075608660424;-0,8768462771887753;-0,8571142389658117;0,07088442616211076;109;-0,7994173894103214;-0,8244649570941796;-0,8036524201159958;-0,818880026151521;-0,7927428118770505;-0,8078315209298136;0,011955520063856964;5,6782588860032166e+17;5,559174980297707e+17;6,073392892075981e+17;6,060540400643464e+17;6,380495663794287e+17;5,950372564562931e+17;2,964315224717908e+16;52;5,899185087408722e+17;5,955841660120916e+17;5,800203360635252e+17;5,91591503037105e+17;5,78416031667549e+17;5,871061091042286e+17;6717610063439040,0;0,8005267781520669;0,8260788276361735;0,8045408821264112;0,8281010964275295;0,8290166083490049;0,8176528385382372;0,012446075645023168;52;0,8162842918728906;0,8171534577768477;0,8056228143355786;0,8241601028949428;0,8115943977039894;0,8149630129168498;0,006159824166636595;modelo_rnn;;;;;0.001;(110, 60);0.004;200
