;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha
197;197;1,3613152980804444;0,005348874464274109;0,029703283309936525;0,0018224848470302596;9;2;6;150;-0,15000529279859975;-0,13741664955337995;-0,15518385552102032;-0,16550865471177545;-0,15785423504048168;-0,15319373752505144;0,009342597890143616;9;-0,10212855879295368;-0,10682687190586293;-0,10256222709369744;-0,10019695943662477;-0,10537174081654932;-0,10341727160913763;0,002375189104074257;77475928,0941664;56522858,76689485;80761476,21592319;76695896,10939698;69916296,86169007;72274491,2096143;8629109,88042483;97;48141474,60385281;50218423,57637401;48803607,81406301;48598151,04641488;49142133,00157833;48980758,0084566;698573,5263282129;0,7230822032870957;0,6891686535688615;0,6960908791450957;0,6515341194985851;0,7549361037238671;0,702962391844701;0,03460758771681597;2;0,8787106714972697;0,8811923166891901;0,8786794349137895;0,887190905877132;0,8770029749561831;0,8805552607867128;0,003577082413446038;307459471,77177274;295827835,0728719;337180114,09043866;343044403,9064185;302558731,1428143;317214111,1968633;19147591,254783526;107;195718213,00666156;195597906,45525616;194464675,73302037;188885726,46192792;195971618,40649998;194127628,0126732;2671445,7856317274;0,22907039020623893;0,20090074340043415;0,21831933322966873;0,22291613724430537;0,2078076290948259;0,2158028466350946;0,010187791760893707;103;0,1394167447440083;0,14351399342686705;0,13917333973141677;0,1392732123716011;0,14181095072790345;0,14063764820035934;0,0017404878830914695;modelo_rft;;;;;;;
198;198;0,9062699317932129;0,01115144431336226;0,02257089614868164;0,0013318597162743824;9;3;4;100;-0,16109338217545677;-0,13811858021485968;-0,1604397503537598;-0,17372742238338468;-0,1612455801326842;-0,15892494305202903;0,011527360970496704;19;-0,10575574703815782;-0,10767103442917758;-0,10251220907758096;-0,10413916429343928;-0,10488231879201315;-0,10499209472607376;0,0017116808519598964;77947339,15394638;57171306,005957276;78134768,81555897;74506141,82869092;73008911,9722043;72153693,55527158;7746959,902954044;98;48609546,06217852;49504945,492835194;48784817,78160985;49018308,74569462;49227688,27950454;49029061,27236454;316759,21152875654;0,7173736837777343;0,694104124121772;0,6939851135499483;0,6472921836453949;0,7530885666604765;0,7011687343510653;0,03453249256687108;13;0,872850479374722;0,8754743113351305;0,8733881871811717;0,8796325834758167;0,8697772347358208;0,8742245592205323;0,0032611321769253116;310612366,1335692;293469817,07729125;338346246,5847238;345126057,6233541;303697085,0112474;318250314,48603714;20051732,349618975;94;200390583,3575336;200249488,05247578;198660088,6972054;195110910,0296732;201645870,37332138;199211388,1020419;2258880,6229010327;0,23163806702309753;0,2029602818021579;0,2185501151419087;0,2243833830497426;0,2098468409178029;0,21747573758694191;0,010181747876047486;91;0,14185881763000438;0,14617785857735396;0,1414792838004181;0,14206668451167526;0,1452418205113768;0,1433648930061657;0,001946523186358444;modelo_rft;;;;;;;
199;199;1,0963381767272948;0,014879952592450611;0,024640512466430665;0,0006156637944228707;9;3;4;120;-0,1588376939151015;-0,138937758724758;-0,15913797516572004;-0,1721229887109761;-0,15905708011073472;-0,15761869932545808;0,010632168532125248;13;-0,1060833737352187;-0,10815595485494;-0,10256102397155864;-0,10341081469785074;-0,10541100928533353;-0,10512443530898033;0,0019849116650614545;77055911,76061456;58011424,89080894;79141464,55787268;76510962,15708888;71748713,79621695;72493695,43252042;7634608,59227759;93;47677961,84141402;49950968,20552066;49562632,80707806;49138214,07575518;49302823,544783175;49126520,09491022;774525,6166455164;0,7206015026806475;0,6911230483580901;0,6896817656242313;0,6479892792147434;0,752129066723352;0,7003049325202129;0,03473262989935263;25;0,872922398869073;0,8756965432715608;0,8731787251908834;0,8799168465089071;0,8704853033873773;0,8744399634455602;0,003197133131520937;308833551,67322993;294896339,46204877;340716945,7226022;344784833,490781;304286597,58590424;318703653,5869132;20183516,03260342;82;200333901,94853446;200070722,91369957;198824348,81096312;194880384,17378274;201096912,07779634;199041253,98495525;2205282,778588264;0,23122024722756424;0,20311908335365159;0,21960542895753926;0,22356567826663135;0,20960235226117643;0,2174225580133126;0,00998623137128585;94;0,14222819031172443;0,1462692892898647;0,14173723029731727;0,14205286308354903;0,14475491354056086;0,14340849730460326;0,0017900262351016548;modelo_rft;;;;;;;
200;200;1,3458647727966309;0,007998501084633703;0,02985801696777344;0,001077653386950626;9;3;4;150;-0,15872498532906043;-0,13867674675016417;-0,15786134983869538;-0,1671337103538022;-0,1628415474338567;-0,15704766794111577;0,009759749058059007;10;-0,1049945806892989;-0,10733989241135511;-0,10188010838164807;-0,10416124142679628;-0,10500340332601255;-0,10467584524702218;0,0017542517255666847;77530025,93978941;55708406,39419782;81203048,98910606;78182581,60992587;70981343,69213916;72721081,32503167;9136252,015543742;82;47828588,97872266;50436486,78906706;48941669,34743503;49976297,41646275;49092672,86009741;49255143,07835698;902812,8812977752;0,7194334594546734;0,6903054641940136;0,6924797671284151;0,6478895822459297;0,7529909423851909;0,7006198430816445;0,03478451339161692;19;0,8732842265573175;0,8764340986763024;0,8733620115708272;0,8811422236286042;0,8709791825175222;0,8750403485901147;0,0035091100838147713;309478427,5633781;295286370,5725722;339177420,97988915;344833655,25563604;303757117,22081083;318506598,31845725;19792073,52895238;88;200048493,5716565;199476279,32139024;198680623,03843877;193883515,36606273;200713123,85286504;198560407,03008264;2432084,737583484;0,23118434346289915;0,2027006997892999;0,2193597322524941;0,22454976112804337;0,2090570708246831;0,2173703214914839;0,010301817793302496;97;0,14224144807025565;0,1460639617197021;0,14162820307105664;0,14193250118112957;0,1443571592077721;0,1432446546499832;0,0017045377448983293;modelo_rft;;;;;;;
201;201;0,9166048526763916;0,020059715714154443;0,021636581420898436;0,0005528835778681009;9;3;5;100;-0,16109338217545677;-0,13811858021485968;-0,1604397503537598;-0,17372742238338468;-0,1612455801326842;-0,15892494305202903;0,011527360970496704;19;-0,10575574703815782;-0,10767103442917758;-0,10251220907758096;-0,10413916429343928;-0,10488231879201315;-0,10499209472607376;0,0017116808519598964;77947339,15394638;57171306,005957276;78134768,81555897;74506141,82869092;73008911,9722043;72153693,55527158;7746959,902954044;98;48609546,06217852;49504945,492835194;48784817,78160985;49018308,74569462;49227688,27950454;49029061,27236454;316759,21152875654;0,7173736837777343;0,694104124121772;0,6939851135499483;0,6472921836453949;0,7530885666604765;0,7011687343510653;0,03453249256687108;13;0,872850479374722;0,8754743113351305;0,8733881871811717;0,8796325834758167;0,8697772347358208;0,8742245592205323;0,0032611321769253116;310612366,1335692;293469817,07729125;338346246,5847238;345126057,6233541;303697085,0112474;318250314,48603714;20051732,349618975;94;200390583,3575336;200249488,05247578;198660088,6972054;195110910,0296732;201645870,37332138;199211388,1020419;2258880,6229010327;0,23163806702309753;0,2029602818021579;0,2185501151419087;0,2243833830497426;0,2098468409178029;0,21747573758694191;0,010181747876047486;91;0,14185881763000438;0,14617785857735396;0,1414792838004181;0,14206668451167526;0,1452418205113768;0,1433648930061657;0,001946523186358444;modelo_rft;;;;;;;
202;202;1,1004193782806397;0,031034624539036566;0,02426590919494629;0,0005577736614877421;9;3;5;120;-0,1588376939151015;-0,138937758724758;-0,15913797516572004;-0,1721229887109761;-0,15905708011073472;-0,15761869932545808;0,010632168532125248;13;-0,1060833737352187;-0,10815595485494;-0,10256102397155864;-0,10341081469785074;-0,10541100928533353;-0,10512443530898033;0,0019849116650614545;77055911,76061456;58011424,89080894;79141464,55787268;76510962,15708888;71748713,79621695;72493695,43252042;7634608,59227759;93;47677961,84141402;49950968,20552066;49562632,80707806;49138214,07575518;49302823,544783175;49126520,09491022;774525,6166455164;0,7206015026806475;0,6911230483580901;0,6896817656242313;0,6479892792147434;0,752129066723352;0,7003049325202129;0,03473262989935263;25;0,872922398869073;0,8756965432715608;0,8731787251908834;0,8799168465089071;0,8704853033873773;0,8744399634455602;0,003197133131520937;308833551,67322993;294896339,46204877;340716945,7226022;344784833,490781;304286597,58590424;318703653,5869132;20183516,03260342;82;200333901,94853446;200070722,91369957;198824348,81096312;194880384,17378274;201096912,07779634;199041253,98495525;2205282,778588264;0,23122024722756424;0,20311908335365159;0,21960542895753926;0,22356567826663135;0,20960235226117643;0,2174225580133126;0,00998623137128585;94;0,14222819031172443;0,1462692892898647;0,14173723029731727;0,14205286308354903;0,14475491354056086;0,14340849730460326;0,0017900262351016548;modelo_rft;;;;;;;
203;203;1,3694077014923096;0,010964960779297862;0,030411720275878906;0,0025528639047004828;9;3;5;150;-0,15872498532906043;-0,13867674675016417;-0,15786134983869538;-0,1671337103538022;-0,1628415474338567;-0,15704766794111577;0,009759749058059007;10;-0,1049945806892989;-0,10733989241135511;-0,10188010838164807;-0,10416124142679628;-0,10500340332601255;-0,10467584524702218;0,0017542517255666847;77530025,93978941;55708406,39419782;81203048,98910606;78182581,60992587;70981343,69213916;72721081,32503167;9136252,015543742;82;47828588,97872266;50436486,78906706;48941669,34743503;49976297,41646275;49092672,86009741;49255143,07835698;902812,8812977752;0,7194334594546734;0,6903054641940136;0,6924797671284151;0,6478895822459297;0,7529909423851909;0,7006198430816445;0,03478451339161692;19;0,8732842265573175;0,8764340986763024;0,8733620115708272;0,8811422236286042;0,8709791825175222;0,8750403485901147;0,0035091100838147713;309478427,5633781;295286370,5725722;339177420,97988915;344833655,25563604;303757117,22081083;318506598,31845725;19792073,52895238;88;200048493,5716565;199476279,32139024;198680623,03843877;193883515,36606273;200713123,85286504;198560407,03008264;2432084,737583484;0,23118434346289915;0,2027006997892999;0,2193597322524941;0,22454976112804337;0,2090570708246831;0,2173703214914839;0,010301817793302496;97;0,14224144807025565;0,1460639617197021;0,14162820307105664;0,14193250118112957;0,1443571592077721;0,1432446546499832;0,0017045377448983293;modelo_rft;;;;;;;
204;204;0,9130671977996826;0,009910593918412376;0,024672174453735353;0,006126511754029733;9;3;6;100;-0,16109338217545677;-0,13811858021485968;-0,1604397503537598;-0,17372742238338468;-0,1612455801326842;-0,15892494305202903;0,011527360970496704;19;-0,10575574703815782;-0,10767103442917758;-0,10251220907758096;-0,10413916429343928;-0,10488231879201315;-0,10499209472607376;0,0017116808519598964;77947339,15394638;57171306,005957276;78134768,81555897;74506141,82869092;73008911,9722043;72153693,55527158;7746959,902954044;98;48609546,06217852;49504945,492835194;48784817,78160985;49018308,74569462;49227688,27950454;49029061,27236454;316759,21152875654;0,7173736837777343;0,694104124121772;0,6939851135499483;0,6472921836453949;0,7530885666604765;0,7011687343510653;0,03453249256687108;13;0,872850479374722;0,8754743113351305;0,8733881871811717;0,8796325834758167;0,8697772347358208;0,8742245592205323;0,0032611321769253116;310612366,1335692;293469817,07729125;338346246,5847238;345126057,6233541;303697085,0112474;318250314,48603714;20051732,349618975;94;200390583,3575336;200249488,05247578;198660088,6972054;195110910,0296732;201645870,37332138;199211388,1020419;2258880,6229010327;0,23163806702309753;0,2029602818021579;0,2185501151419087;0,2243833830497426;0,2098468409178029;0,21747573758694191;0,010181747876047486;91;0,14185881763000438;0,14617785857735396;0,1414792838004181;0,14206668451167526;0,1452418205113768;0,1433648930061657;0,001946523186358444;modelo_rft;;;;;;;
205;205;1,1067010879516601;0,009558501698446823;0,02840137481689453;0,006356171903088166;9;3;6;120;-0,1588376939151015;-0,138937758724758;-0,15913797516572004;-0,1721229887109761;-0,15905708011073472;-0,15761869932545808;0,010632168532125248;13;-0,1060833737352187;-0,10815595485494;-0,10256102397155864;-0,10341081469785074;-0,10541100928533353;-0,10512443530898033;0,0019849116650614545;77055911,76061456;58011424,89080894;79141464,55787268;76510962,15708888;71748713,79621695;72493695,43252042;7634608,59227759;93;47677961,84141402;49950968,20552066;49562632,80707806;49138214,07575518;49302823,544783175;49126520,09491022;774525,6166455164;0,7206015026806475;0,6911230483580901;0,6896817656242313;0,6479892792147434;0,752129066723352;0,7003049325202129;0,03473262989935263;25;0,872922398869073;0,8756965432715608;0,8731787251908834;0,8799168465089071;0,8704853033873773;0,8744399634455602;0,003197133131520937;308833551,67322993;294896339,46204877;340716945,7226022;344784833,490781;304286597,58590424;318703653,5869132;20183516,03260342;82;200333901,94853446;200070722,91369957;198824348,81096312;194880384,17378274;201096912,07779634;199041253,98495525;2205282,778588264;0,23122024722756424;0,20311908335365159;0,21960542895753926;0,22356567826663135;0,20960235226117643;0,2174225580133126;0,00998623137128585;94;0,14222819031172443;0,1462692892898647;0,14173723029731727;0,14205286308354903;0,14475491354056086;0,14340849730460326;0,0017900262351016548;modelo_rft;;;;;;;
206;206;1,3739105701446532;0,018460488588872604;0,03088831901550293;0,0017100781161571014;9;3;6;150;-0,15872498532906043;-0,13867674675016417;-0,15786134983869538;-0,1671337103538022;-0,1628415474338567;-0,15704766794111577;0,009759749058059007;10;-0,1049945806892989;-0,10733989241135511;-0,10188010838164807;-0,10416124142679628;-0,10500340332601255;-0,10467584524702218;0,0017542517255666847;77530025,93978941;55708406,39419782;81203048,98910606;78182581,60992587;70981343,69213916;72721081,32503167;9136252,015543742;82;47828588,97872266;50436486,78906706;48941669,34743503;49976297,41646275;49092672,86009741;49255143,07835698;902812,8812977752;0,7194334594546734;0,6903054641940136;0,6924797671284151;0,6478895822459297;0,7529909423851909;0,7006198430816445;0,03478451339161692;19;0,8732842265573175;0,8764340986763024;0,8733620115708272;0,8811422236286042;0,8709791825175222;0,8750403485901147;0,0035091100838147713;309478427,5633781;295286370,5725722;339177420,97988915;344833655,25563604;303757117,22081083;318506598,31845725;19792073,52895238;88;200048493,5716565;199476279,32139024;198680623,03843877;193883515,36606273;200713123,85286504;198560407,03008264;2432084,737583484;0,23118434346289915;0,2027006997892999;0,2193597322524941;0,22454976112804337;0,2090570708246831;0,2173703214914839;0,010301817793302496;97;0,14224144807025565;0,1460639617197021;0,14162820307105664;0,14193250118112957;0,1443571592077721;0,1432446546499832;0,0017045377448983293;modelo_rft;;;;;;;
207;207;0,8995938777923584;0,013234392532091048;0,02222280502319336;0,0006766477109857248;9;4;4;100;-0,16532662470313575;-0,13741043397631358;-0,16722863985455128;-0,17422432173670188;-0,15902751741975507;-0,1606435075380915;0,012586669134394034;33;-0,10913677983225867;-0,11211674046391096;-0,10592606800200954;-0,10678458004931635;-0,10775477908559772;-0,10834378948661864;0,002167368785617857;77513176,19176191;56751889,019182265;74759897,59765908;79819219,77640022;74243739,54205349;72617584,42541139;8182720,175907011;85;50976218,75050342;50519359,73245527;49595611,66204715;50393072,24257153;50668427,135276645;50430537,9045708;460598,2403561711;0,7210576745886847;0,6925975946531406;0,7014326225166893;0,6445545803800034;0,7486098925682785;0,7016504729413593;0,03442025444113906;10;0,8594035892433849;0,8627604109760993;0,8624130488658831;0,8684483202638397;0,8564854043089877;0,861902154731639;0,0039858227359710835;308581333,5281764;294191595,20534664;334203707,06761503;346462846,7676492;306439055,3740937;317975707,5885762;19297138,004700534;97;210720633,32515126;210223684,15292025;207091433,8265021;203974221,29870158;211686865,14521077;208739367,54969722;2836852,349931828;0,23290818340296568;0,2048256019994303;0,21974765057139414;0,22643340848827562;0,2119394349858619;0,21917085588958557;0,00999871278738817;85;0,14974361393460012;0,15394096985352698;0,14841079614813482;0,149275524201263;0,1522807868171002;0,15073033819092502;0,0020582725964321787;modelo_rft;;;;;;;
208;208;1,0754472732543945;0,013035599912826833;0,02421426773071289;0,0005246641440227704;9;4;4;120;-0,16649275993100687;-0,13867266987750249;-0,16029190285468076;-0,17065759458353646;-0,15695412351193916;-0,15861381015173315;0,011048531335545066;16;-0,10899707106726098;-0,11127976507833104;-0,10561457494309501;-0,10717697158329642;-0,10760363367069559;-0,10813440326853581;0,001907114219603076;78329147,50547569;56370600,99330941;76711136,85961968;78694797,41424242;72666531,64161219;72554442,88285187;8369690,248291973;88;50732688,995678484;51023451,48435533;50255007,43475026;50939963,48508409;50695765,19177705;50729375,31832904;267205,4181476875;0,7225443216454043;0,6911973263084965;0,697141917651581;0,6455144088231455;0,7481361177441044;0,7009068184345464;0,03427989502982854;16;0,859893755730386;0,8631632503579671;0,8625368217873219;0,8686373136747537;0,8572447712994351;0,8622951825699727;0,003802842700233771;307757929,6152821;294860879,3660591;336596557,6998682;345994744,3849698;306727680,0373635;318387558,22070855;19473935,254127584;91;210352991,03024882;209914922,60699815;206998263,36649227;203827649,09427315;211126081,69476268;208443981,55855504;2698231,731460463;0,23237677319961536;0,20515517414105097;0,22043309826287905;0,22581613690560595;0,21184308103074537;0,21912485270797935;0,009698188546162936;88;0,14987859498708847;0,15382099246580538;0,14843485427320327;0,1492651450844253;0,1518033868292235;0,15064059472794916;0,0019393200624131803;modelo_rft;;;;;;;
209;209;1,3168919563293457;0,010343029851016919;0,030142688751220705;0,002883604348102799;9;4;4;150;-0,1633716139648982;-0,1409760909704385;-0,16758221016517538;-0,1698560382265768;-0,16713522544741366;-0,1617842357549005;0,010610393508688096;49;-0,10766277213131126;-0,11111487853459501;-0,10556312702138726;-0,10696936765773835;-0,10801763069757087;-0,10786555520852055;0,0018290258440616324;77805834,80726553;58877830,540179014;76706347,48404041;81253687,471335;76292986,4212789;74187337,34481977;7850948,9453474255;64;50214555,934055716;51425765,823601305;50163948,529118955;51829502,9319033;51369983,445692405;51000751,332874335;681489,6948382279;0,7221926378848972;0,6907385465406304;0,6963310418639849;0,6445096718369356;0,7483151491270794;0,7004174094507055;0,034653738476080415;22;0,8602701651593174;0,8642150712483844;0,8626109264799754;0,8692919435976586;0,8577009907441966;0,8628178194459066;0,003913614164881288;307952914,2539946;295079831,48427045;337046860,27892286;346484732,89895797;306618645,66076976;318636596,9153831;19636445,197736535;85;210070233,82099172;209106591,39740166;206942460,7479921;203319139,6667732;210788451,67250407;208045375,46113256;2694602,8794841245;0,23251677302244747;0,2048508695161225;0,22088389319117643;0,22642082246211406;0,21206045652867087;0,21934656294410626;0,00989015106233936;82;0,14974989927813037;0,15355907097062252;0,14841973181513213;0,1494759071492719;0,15153731718252217;0,1505483852791358;0,0018089316982744877;modelo_rft;;;;;;;
210;210;0,8860594272613526;0,009562289020245661;0,02178192138671875;0,0011339107213164338;9;4;5;100;-0,16532662470313575;-0,13741043397631358;-0,16722863985455128;-0,17422432173670188;-0,15902751741975507;-0,1606435075380915;0,012586669134394034;33;-0,10913677983225867;-0,11211674046391096;-0,10592606800200954;-0,10678458004931635;-0,10775477908559772;-0,10834378948661864;0,002167368785617857;77513176,19176191;56751889,019182265;74759897,59765908;79819219,77640022;74243739,54205349;72617584,42541139;8182720,175907011;85;50976218,75050342;50519359,73245527;49595611,66204715;50393072,24257153;50668427,135276645;50430537,9045708;460598,2403561711;0,7210576745886847;0,6925975946531406;0,7014326225166893;0,6445545803800034;0,7486098925682785;0,7016504729413593;0,03442025444113906;10;0,8594035892433849;0,8627604109760993;0,8624130488658831;0,8684483202638397;0,8564854043089877;0,861902154731639;0,0039858227359710835;308581333,5281764;294191595,20534664;334203707,06761503;346462846,7676492;306439055,3740937;317975707,5885762;19297138,004700534;97;210720633,32515126;210223684,15292025;207091433,8265021;203974221,29870158;211686865,14521077;208739367,54969722;2836852,349931828;0,23290818340296568;0,2048256019994303;0,21974765057139414;0,22643340848827562;0,2119394349858619;0,21917085588958557;0,00999871278738817;85;0,14974361393460012;0,15394096985352698;0,14841079614813482;0,149275524201263;0,1522807868171002;0,15073033819092502;0,0020582725964321787;modelo_rft;;;;;;;
211;211;1,0611550331115722;0,013218134990398617;0,026499223709106446;0,004143081777994188;9;4;5;120;-0,16649275993100687;-0,13867266987750249;-0,16029190285468076;-0,17065759458353646;-0,15695412351193916;-0,15861381015173315;0,011048531335545066;16;-0,10899707106726098;-0,11127976507833104;-0,10561457494309501;-0,10717697158329642;-0,10760363367069559;-0,10813440326853581;0,001907114219603076;78329147,50547569;56370600,99330941;76711136,85961968;78694797,41424242;72666531,64161219;72554442,88285187;8369690,248291973;88;50732688,995678484;51023451,48435533;50255007,43475026;50939963,48508409;50695765,19177705;50729375,31832904;267205,4181476875;0,7225443216454043;0,6911973263084965;0,697141917651581;0,6455144088231455;0,7481361177441044;0,7009068184345464;0,03427989502982854;16;0,859893755730386;0,8631632503579671;0,8625368217873219;0,8686373136747537;0,8572447712994351;0,8622951825699727;0,003802842700233771;307757929,6152821;294860879,3660591;336596557,6998682;345994744,3849698;306727680,0373635;318387558,22070855;19473935,254127584;91;210352991,03024882;209914922,60699815;206998263,36649227;203827649,09427315;211126081,69476268;208443981,55855504;2698231,731460463;0,23237677319961536;0,20515517414105097;0,22043309826287905;0,22581613690560595;0,21184308103074537;0,21912485270797935;0,009698188546162936;88;0,14987859498708847;0,15382099246580538;0,14843485427320327;0,1492651450844253;0,1518033868292235;0,15064059472794916;0,0019393200624131803;modelo_rft;;;;;;;
212;212;1,3133169174194337;0,011447659999765514;0,028734779357910155;0,0007808494140407692;9;4;5;150;-0,1633716139648982;-0,1409760909704385;-0,16758221016517538;-0,1698560382265768;-0,16713522544741366;-0,1617842357549005;0,010610393508688096;49;-0,10766277213131126;-0,11111487853459501;-0,10556312702138726;-0,10696936765773835;-0,10801763069757087;-0,10786555520852055;0,0018290258440616324;77805834,80726553;58877830,540179014;76706347,48404041;81253687,471335;76292986,4212789;74187337,34481977;7850948,9453474255;64;50214555,934055716;51425765,823601305;50163948,529118955;51829502,9319033;51369983,445692405;51000751,332874335;681489,6948382279;0,7221926378848972;0,6907385465406304;0,6963310418639849;0,6445096718369356;0,7483151491270794;0,7004174094507055;0,034653738476080415;22;0,8602701651593174;0,8642150712483844;0,8626109264799754;0,8692919435976586;0,8577009907441966;0,8628178194459066;0,003913614164881288;307952914,2539946;295079831,48427045;337046860,27892286;346484732,89895797;306618645,66076976;318636596,9153831;19636445,197736535;85;210070233,82099172;209106591,39740166;206942460,7479921;203319139,6667732;210788451,67250407;208045375,46113256;2694602,8794841245;0,23251677302244747;0,2048508695161225;0,22088389319117643;0,22642082246211406;0,21206045652867087;0,21934656294410626;0,00989015106233936;82;0,14974989927813037;0,15355907097062252;0,14841973181513213;0,1494759071492719;0,15153731718252217;0,1505483852791358;0,0018089316982744877;modelo_rft;;;;;;;
213;213;0,9008824348449707;0,004177375356645339;0,022429466247558594;0,0014558908746172973;9;4;6;100;-0,16532662470313575;-0,13741043397631358;-0,16722863985455128;-0,17422432173670188;-0,15902751741975507;-0,1606435075380915;0,012586669134394034;33;-0,10913677983225867;-0,11211674046391096;-0,10592606800200954;-0,10678458004931635;-0,10775477908559772;-0,10834378948661864;0,002167368785617857;77513176,19176191;56751889,019182265;74759897,59765908;79819219,77640022;74243739,54205349;72617584,42541139;8182720,175907011;85;50976218,75050342;50519359,73245527;49595611,66204715;50393072,24257153;50668427,135276645;50430537,9045708;460598,2403561711;0,7210576745886847;0,6925975946531406;0,7014326225166893;0,6445545803800034;0,7486098925682785;0,7016504729413593;0,03442025444113906;10;0,8594035892433849;0,8627604109760993;0,8624130488658831;0,8684483202638397;0,8564854043089877;0,861902154731639;0,0039858227359710835;308581333,5281764;294191595,20534664;334203707,06761503;346462846,7676492;306439055,3740937;317975707,5885762;19297138,004700534;97;210720633,32515126;210223684,15292025;207091433,8265021;203974221,29870158;211686865,14521077;208739367,54969722;2836852,349931828;0,23290818340296568;0,2048256019994303;0,21974765057139414;0,22643340848827562;0,2119394349858619;0,21917085588958557;0,00999871278738817;85;0,14974361393460012;0,15394096985352698;0,14841079614813482;0,149275524201263;0,1522807868171002;0,15073033819092502;0,0020582725964321787;modelo_rft;;;;;;;
214;214;1,051323699951172;0,01272937865171279;0,026839256286621094;0,004873553767831229;9;4;6;120;-0,16649275993100687;-0,13867266987750249;-0,16029190285468076;-0,17065759458353646;-0,15695412351193916;-0,15861381015173315;0,011048531335545066;16;-0,10899707106726098;-0,11127976507833104;-0,10561457494309501;-0,10717697158329642;-0,10760363367069559;-0,10813440326853581;0,001907114219603076;78329147,50547569;56370600,99330941;76711136,85961968;78694797,41424242;72666531,64161219;72554442,88285187;8369690,248291973;88;50732688,995678484;51023451,48435533;50255007,43475026;50939963,48508409;50695765,19177705;50729375,31832904;267205,4181476875;0,7225443216454043;0,6911973263084965;0,697141917651581;0,6455144088231455;0,7481361177441044;0,7009068184345464;0,03427989502982854;16;0,859893755730386;0,8631632503579671;0,8625368217873219;0,8686373136747537;0,8572447712994351;0,8622951825699727;0,003802842700233771;307757929,6152821;294860879,3660591;336596557,6998682;345994744,3849698;306727680,0373635;318387558,22070855;19473935,254127584;91;210352991,03024882;209914922,60699815;206998263,36649227;203827649,09427315;211126081,69476268;208443981,55855504;2698231,731460463;0,23237677319961536;0,20515517414105097;0,22043309826287905;0,22581613690560595;0,21184308103074537;0,21912485270797935;0,009698188546162936;88;0,14987859498708847;0,15382099246580538;0,14843485427320327;0,1492651450844253;0,1518033868292235;0,15064059472794916;0,0019393200624131803;modelo_rft;;;;;;;
215;215;1,2515382766723633;0,06771558433388583;0,02602829933166504;0,00484837099728128;9;4;6;150;-0,1633716139648982;-0,1409760909704385;-0,16758221016517538;-0,1698560382265768;-0,16713522544741366;-0,1617842357549005;0,010610393508688096;49;-0,10766277213131126;-0,11111487853459501;-0,10556312702138726;-0,10696936765773835;-0,10801763069757087;-0,10786555520852055;0,0018290258440616324;77805834,80726553;58877830,540179014;76706347,48404041;81253687,471335;76292986,4212789;74187337,34481977;7850948,9453474255;64;50214555,934055716;51425765,823601305;50163948,529118955;51829502,9319033;51369983,445692405;51000751,332874335;681489,6948382279;0,7221926378848972;0,6907385465406304;0,6963310418639849;0,6445096718369356;0,7483151491270794;0,7004174094507055;0,034653738476080415;22;0,8602701651593174;0,8642150712483844;0,8626109264799754;0,8692919435976586;0,8577009907441966;0,8628178194459066;0,003913614164881288;307952914,2539946;295079831,48427045;337046860,27892286;346484732,89895797;306618645,66076976;318636596,9153831;19636445,197736535;85;210070233,82099172;209106591,39740166;206942460,7479921;203319139,6667732;210788451,67250407;208045375,46113256;2694602,8794841245;0,23251677302244747;0,2048508695161225;0,22088389319117643;0,22642082246211406;0,21206045652867087;0,21934656294410626;0,00989015106233936;82;0,14974989927813037;0,15355907097062252;0,14841973181513213;0,1494759071492719;0,15153731718252217;0,1505483852791358;0,0018089316982744877;modelo_rft;;;;;;;
