;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_rnn__alpha;param_rnn__hidden_layer_sizes;param_rnn__learning_rate_init;param_rnn__max_iter
432;432;0,4443668842315674;0,01411810187723826;0,008702373504638672;0,0006500882690478842;;;;;-699999674,3638389;-719999593,2233764;-684999859,9166942;-699999809,8742795;-699999505,7489307;-700999688,625424;11135448,30949147;160;-699999875,1042484;-699999715,9872687;-699999896,7960057;-699999852,1649926;-699999853,5569693;-699999838,7218969;63,499390191649056;699999674,3638389;719999593,2233764;684999859,9166942;699999809,8742795;699999505,7489307;700999688,625424;11135448,30949147;1;699999875,1042484;699999715,9872687;699999896,7960057;699999852,1649926;699999853,5569693;699999838,7218969;63,499390191649056;-2,489746924996271;-2,9970620154566356;-3,0020117681809966;-2,4764787347311863;-1,6529088293090957;-2,523641654534837;0,4928516308962902;121;-2,334313497398858;-2,226355714789769;-2,2867327955154475;-2,326929522079057;-2,644818774507938;-2,3638300608582137;0,14562329389864;1,1182204444630516e+18;9,211562503276042e+17;7,074550629272229e+17;8,919924356135812e+17;1,1153733428028064e+18;9,508395072268534e+17;1,5405701704501952e+17;44;9,090599131076685e+17;9,591250114331444e+17;1,0117716695608159e+18;9,661333880438879e+17;9,108886492645234e+17;9,513957262820079e+17;3,8354502775017144e+16;0,9999992007072707;0,9999997410950543;0,9999996409243492;0,9999996680153622;0,9999996406057948;0,9999995782695663;1,923180499711556e-07;4;0,9999996758082557;0,9999996643473198;0,9999996580906768;0,9999996492649884;0,9999996567265172;0,9999996608475517;8,886057575453143e-09;modelo_rnn;;;;;0.001;(45, 25);0.001;200
433;433;1,0466368675231934;0,029185677079926864;0,008556747436523437;0,00031346382601917693;;;;;-699993084,404658;-719991813,2873418;-684997520,2748587;-699996559,990003;-699990170,2319698;-700993829,6377662;11133810,362658123;144;-699997630,3795761;-699994446,0580683;-699998128,2360547;-699997093,2132201;-699997253,4816464;-699996910,2737131;1282,6224707436918;699993084,404658;719991813,2873418;684997520,2748587;699996559,990003;699990170,2319698;700993829,6377662;11133810,362658123;17;699997630,3795761;699994446,0580683;699998128,2360547;699997093,2132201;699997253,4816464;699996910,2737131;1282,6224707436918;-2,489695951973041;-2,9970244097163548;-3,0019709351777673;-2,476441782717056;-1,6528873758207823;-2,5236040910810003;0,49284546849685557;107;-2,3342743369537464;-2,226322850511913;-2,2866969606765783;-2,3268928610976904;-2,6447754700578097;-2,3637924958595478;0,14562002710973562;1,1182041111649882e+18;9,211475837713752e+17;7,074478446788662e+17;8,919829544921362e+17;1,1153643230247007e+18;9,508293634264133e+17;1,5405488026438803e+17;58;9,090492364898705e+17;9,59115241601898e+17;1,0117606383401458e+18;9,66122741771431e+17;9,108778269069454e+17;9,513851370220581e+17;3,835446080081848e+16;0,9999838283790656;0,9999947720168934;0,9999929508629878;0,9999931693175214;0,9999929315692434;0,9999915304291424;3,9114255084971306e-06;19;0,9999935293825076;0,9999932375799138;0,9999931343820792;0,9999929713344691;0,9999931369591363;0,9999932019276212;1,8463710066154804e-07;modelo_rnn;;;;;0.001;(45, 25);0.001;500
434;434;0,44567012786865234;0,009579511002135515;0,008896398544311523;0,00043952886086918335;;;;;-699976347,8007377;-719974308,4054002;-684992711,2668657;-699989082,8617555;-699972629,4560082;-700981015,9581535;11129970,149106916;136;-699991950,118881;-699985150,0949718;-699993434,4826035;-699991739,0111485;-699990099,9331397;-699990474,7281489;2864,5252841255037;699976347,8007377;719974308,4054002;684992711,2668657;699989082,8617555;699972629,4560082;700981015,9581535;11129970,149106916;25;699991950,118881;699985150,0949718;699993434,4826035;699991739,0111485;699990099,9331397;699990474,7281489;2864,5252841255037;-2,489586998248291;-2,996952087985306;-3,0018821825582593;-2,4763649393579024;-1,6528428038429328;-2,5235258023985385;0,49283306458225024;100;-2,3341925371431627;-2,226254208945263;-2,2866230891290145;-2,326817133824612;-2,644684882852856;-2,3637143703789816;0,14561300437044059;1,1181691990968257e+18;9,211309166257737e+17;7,074321554471357e+17;8,919632380778209e+17;1,1153455834451946e+18;9,5080821853855e+17;1,5405039715883344e+17;65;9,090269347690637e+17;9,590948359649446e+17;1,0117378980860205e+18;9,661007507294144e+17;9,108551879605765e+17;9,51363121502004e+17;3,835449428224565e+16;0,9999514256834879;0,9999843912223767;0,999977796387423;0,9999794889779052;0,999978282250391;0,9999742769043166;1,1662529680873989e-05;26;0,9999802261114487;0,9999791343759985;0,9999791203206485;0,9999788847620075;0,9999784120611075;0,9999791555262421;5,956329621930675e-07;modelo_rnn;;;;;0.001;(45, 25);0.004;200
435;435;1,0113350868225097;0,016172915215657856;0,008329534530639648;7,011786239275648e-05;;;;;-699485701,7619903;-719423352,9395608;-684859399,9300941;-699788411,5113819;-699485095,0720623;-700608392,2430179;11002073,474901961;98;-699837708,9345319;-699696080,0361795;-699863896,7580463;-699835556,9632416;-699802689,6448607;-699807186,4673721;58851,378184026704;699485701,7619903;719423352,9395608;684859399,9300941;699788411,5113819;699485095,0720623;700608392,2430179;11002073,474901961;63;699837708,9345319;699696080,0361795;699863896,7580463;699835556,9632416;699802689,6448607;699807186,4673721;58851,378184026704;-2,4863394288547984;-2,994653555977761;-2,9993128307979195;-2,4740853260960707;-1,651538827863218;-2,5211859939179537;0,49244202783692215;64;-2,331735489129128;-2,2241393078221465;-2,2844048516965287;-2,324563451113486;-2,6419853755969522;-2,3613656950716484;0,14541926429000787;1,1171285796568874e+18;9,206012007701926e+17;7,069779586539766e+17;8,913783365320804e+17;1,1147973474744138e+18;9,501766846175101e+17;1,5391586870063126e+17;101;9,083570505917413e+17;9,584661221022449e+17;1,0110550467773864e+18;9,654462859748033e+17;9,101805452224497e+17;9,507010101337252e+17;3,835426664405566e+16;0,9989909696688741;0,9996695412945981;0,9995528901713806;0,9995783278893913;0,9995710480805513;0,9994725554209591;0,00024416001401606223;62;0,9995970565311325;0,9995572847026737;0,999577837567168;0,9995719891453803;0,9995589135518904;0,999572616299649;1,447620830119682e-05;modelo_rnn;;;;;0.001;(45, 25);0.004;500
436;436;0,4135735034942627;0,010089687716836321;0,008388996124267578;0,00017429914682474577;;;;;-699590409,1881456;-719569132,7232187;-684864450,1259072;-699844002,9547082;-699611763,7322886;-700695951,7448536;11044970,878052479;104;-699866748,6024641;-699738896,1700119;-699896457,170504;-699862404,7546766;-699844881,0482155;-699841877,5491744;54098,16259846832;699590409,1881456;719569132,7232187;684864450,1259072;699844002,9547082;699611763,7322886;700695951,7448536;11044970,878052479;57;699866748,6024641;699738896,1700119;699896457,170504;699862404,7546766;699844881,0482155;699841877,5491744;54098,16259846832;-2,4871680400225933;-2,995160044025789;-2,9999946607974435;-2,4747702307871826;-1,6518867440916036;-2,5217959439449222;0,4925241333096797;65;-2,332386079868421;-2,22465227778402;-2,285015086693806;-2,325201996052089;-2,64277310257117;-2,362005708593901;0,14550304876482187;1,1173940917321906e+18;9,207179251615964e+17;7,070984890554747e+17;8,915540688895041e+17;1,1149436233216584e+18;9,50341639632085e+17;1,5394876291966698e+17;100;9,085344262228545e+17;9,58618616856091e+17;1,0112428985196582e+18;9,656317180919722e+17;9,103774086617385e+17;9,508810136704628e+17;3,835306093051036e+16;0,9992499118188899;0,9997434938534067;0,9996596213527065;0,9996845032139278;0,9996691298760539;0,9996013320229971;0,00017811108203481324;57;0,9996907430910918;0,9996657696418877;0,9996779786790807;0,9996763067117935;0,9996649374092905;0,999675147106629;9,43156384456035e-06;modelo_rnn;;;;;0.001;(45, 25);0.01;200
437;437;1,0023911952972413;0,009281778454013217;0,008388662338256836;0,00012650217505557224;;;;;-690731985,2333202;-710435274,374598;-682138034,5841627;-696857709,2548637;-692461211,4902606;-694524842,9874411;9280748,453285273;64;-696863781,7325212;-694479109,3632399;-697707692,0728673;-697126294,8265644;-696829715,4508845;-696601318,6892154;1106750,7724812215;690731985,2333202;710435274,374598;682138034,5841627;696857709,2548637;692461211,4902606;694524842,9874411;9280748,453285273;97;696863781,7325212;694479109,3632399;697707692,0728673;697126294,8265644;696829715,4508845;696601318,6892154;1106750,7724812215;-2,43658283574315;-2,955886695673282;-2,9581084596442246;-2,440717235619027;-1,631658410603861;-2,484590727456709;0,4853992398918614;29;-2,290907568025123;-2,1897391295531015;-2,2490854238179954;-2,2907541118823422;-2,6018658628472786;-2,3244704192251677;0,1435596771054167;1,1011850625881434e+18;9,11667054755706e+17;6,996940617851117e+17;8,828167756633084e+17;1,106438942085617e+18;9,403603793755773e+17;1,5198783987592272e+17;136;8,97225815799294e+17;9,482397012446954e+17;1,000182487693376e+18;9,556281244411325e+17;9,00154145821389e+17;9,402860549999773e+17;3,834312602555173e+16;0,9832435469443712;0,994467044726255;0,992661949916692;0,9934004387020572;0,99323124142223;0,991400844342321;0,004120247661885705;97;0,993124922471802;0,9928294346107583;0,9930339281615721;0,9932805814261823;0,9930182221245213;0,9930574177589673;0,00014725711081804891;modelo_rnn;;;;;0.001;(45, 25);0.01;500
438;438;0,4042955875396729;0,005474283518614147;0,008439254760742188;0,0001634642289934402;;;;;-634340189,0923126;-517619496,42427576;-551315275,9527075;-504540405,29963726;-490454838,31320536;-539654041,0164276;51459695,204995655;40;-493915755,22639877;-520132953,9972296;-505280353,56962675;-523251791,4189081;-528590393,9690263;-514234249,6362379;12768892,848628478;634340189,0923126;517619496,42427576;551315275,9527075;504540405,29963726;490454838,31320536;539654041,0164276;51459695,204995655;121;493915755,22639877;520132953,9972296;505280353,56962675;523251791,4189081;528590393,9690263;514234249,6362379;12768892,848628478;-6,280487909768194;-1,7835565781653289;-1,6563338878792973;-1,3299717032446505;-0,9833339180564318;-2,40673679942278;1,9566759883921134;20;-1,1525716053043147;-1,1827295457574758;-1,180235652816708;-1,179604238265172;-1,343028457679023;-1,2076338999645386;0,06858585173660174;2,3328884877167887e+18;6,41493809753808e+17;4,6957304642297894e+17;5,978224787411572e+17;8,338612158989677e+17;9,751278077067401e+17;6,888725407003675e+17;37;5,868723975722479e+17;6,488777697181215e+17;6,711530275586129e+17;6,329525207356974e+17;5,8555394905518e+17;6,25081932927972e+17;3,3979887764958972e+16;1,031868875836225;0,8065491878068359;0,7368223361000901;0,7585885782488415;0,7522823309883961;0,8172222617960777;0,10982379973286671;149;0,765067484363642;0,7584255737129205;0,7586290313909683;0,7603673919791545;0,7511211549628444;0,7587221272819058;0,0044909206957611325;modelo_rnn;;;;;0.001;(45, 25);0.1;200
439;439;1,0094080924987794;0,015849045202813047;0,008384799957275391;0,00022434844218097635;;;;;-241560750,71330106;-322972713,9931375;-230505903,08900046;-252433609,79515123;-334990089,96784395;-276492613,51168686;43580277,02161136;24;-138073446,82049942;-151967571,51896465;-158677874,72974068;-153312081,89464474;-143823301,96721014;-149170855,38621193;7308947,9319940815;241560750,71330106;322972713,9931375;230505903,08900046;252433609,79515123;334990089,96784395;276492613,51168686;43580277,02161136;137;138073446,82049942;151967571,51896465;158677874,72974068;153312081,89464474;143823301,96721014;149170855,38621193;7308947,9319940815;-158,52964446702143;0,05351207506192712;0,4149789999265201;0,0091519388828174;0,0761318331563563;-31,595173923998765;63,46739958329491;140;0,6209393847503699;0,5855577056137615;0,545889276552307;0,5751366227313958;0,644138608518102;0,5943323196331873;0,03458554432218452;5,111812225212748e+19;2,1812602970502224e+17;1,0341700434550358e+17;2,5423108921368134e+17;3,884256836032547e+17;1,0416464411798985e+19;2,0351032162384806e+19;21;1,0334625410303693e+17;1,2320463255784586e+17;1,3979121316312762e+17;1,2337943783064341e+17;8,893449092159627e+16;1,1573120571525e+17;1,769001114654128e+16;2,093246811509148;0,46365940746332296;0,5484507323399064;0,5777558290045913;0,5447784494778085;0,8455782459589555;0,6249852754418688;141;0,35911244458580704;0,38012179757900283;0,3870808500977056;0,3628686804136897;0,34794957131160553;0,36742666879756214;0,014259817994522795;modelo_rnn;;;;;0.001;(45, 25);0.1;500
440;440;0,6813948631286622;0,011963095363492215;0,008502531051635741;0,00011318444881757008;;;;;-699997648,2296088;-719996595,5489386;-684999055,5768316;-699998538,7817109;-699996995,848441;-700997766,7971061;11134760,804962914;154;-699999319,1975619;-699997563,8652892;-699999293,086298;-699999150,1330042;-699999049,9186797;-699998875,2401665;662,944384163611;699997648,2296088;719996595,5489386;684999055,5768316;699998538,7817109;699996995,848441;700997766,7971061;11134760,804962914;7;699999319,1975619;699997563,8652892;699999293,086298;699999150,1330042;699999049,9186797;699998875,2401665;662,944384163611;-2,4897305322508245;-2,9970491773835723;-3,0019984224514147;-2,4764658725590336;-1,6529018532761954;-2,5236291715842087;0,4928495103858334;117;-2,33430016321613;-2,2263444891666606;-2,286720836007624;-2,3269172937758698;-2,644804650240809;-2,3638174864814188;0,14562238927924684;1,1182151917316952e+18;9,211532916866828e+17;7,074527037377682e+17;8,919891354466189e+17;1,1153704098406746e+18;9,50836146488688e+17;1,5405636071666378e+17;48;9,090562777053581e+17;9,591216743008365e+17;1,0117679880047081e+18;9,661298369701697e+17;9,108851194224645e+17;9,513921792807073e+17;3,835448444985807e+16;0,9999944129025129;0,9999981122786946;0,9999976422753791;0,9999974734035106;0,9999977620191317;0,9999970805758458;1,3501908510469504e-06;7;0,9999977618421515;0,9999976439646767;0,9999976065310462;0,9999976469955149;0,9999975700765462;0,9999976458819871;6,441527329595e-08;modelo_rnn;;;;;0.001;(95, 50);0.001;200
441;441;1,7129114151000977;0,023358460998975396;0,008764219284057618;0,0002864147070029998;;;;;-699953503,9658804;-719932234,5231942;-684983389,17303;-699972489,0077417;-699943147,4759014;-700956952,8291496;11119531,74531716;129;-699986692,2615104;-699953591,3719702;-699986998,080652;-699984884,0346503;-699982623,7510041;-699978957,8999574;12778,7568460767;699953503,9658804;719932234,5231942;684983389,17303;699972489,0077417;699943147,4759014;700956952,8291496;11119531,74531716;32;699986692,2615104;699953591,3719702;699986998,080652;699984884,0346503;699982623,7510041;699978957,8999574;12778,7568460767;-2,4893783209483105;-2,996776996896619;-3,001724439092924;-2,4761934171794766;-1,6527560508860142;-2,523365845000669;0,4928056141375595;93;-2,3340177257244425;-2,2261089841534636;-2,286469976482576;-2,326661561672674;-2,6445067348439784;-2,3635529965754265;0,14560285833580497;1,1181023325795254e+18;9,210905654252927e+17;7,074042703684155e+17;8,919192290395469e+17;1,1153091095436088e+18;9,507651013912778e+17;1,5404180498446147e+17;72;9,089792745675752e+17;9,590516638096065e+17;1,0116907646414857e+18;9,660555729012579e+17;9,108106664056749e+17;9,5131758846512e+17;3,8354368895116824e+16;0,9998905643327802;0,999965122029716;0,9999567945448599;0,9999520701131526;0,9999587088342525;0,9999446519709523;2,7366264814428573e-05;32;0,9999582273488196;0,9999560805266458;0,9999550726621184;0,9999559736563289;0,9999544647357332;0,9999559637859292;1,2789601959849073e-06;modelo_rnn;;;;;0.001;(95, 50);0.001;500
442;442;0,6996818542480469;0,013279549791088327;0,0084991455078125;0,00011172142996514243;;;;;-699862697,0150744;-719782879,6290199;-684945936,1140296;-699918851,2080415;-699826354,1827977;-700867343,6297926;11084054,593373258;120;-699961651,6946775;-699863440,6358845;-699961805,9665229;-699947214,3828056;-699941337,8786175;-699935090,1117016;36712,21735367983;699862697,0150744;719782879,6290199;684945936,1140296;699918851,2080415;699826354,1827977;700867343,6297926;11084054,593373258;41;699961651,6946775;699863440,6358845;699961805,9665229;699947214,3828056;699941337,8786175;699935090,1117016;36712,21735367983;-2,488626481534001;-2,9961915535866064;-3,0011223226092696;-2,4756369905131876;-1,6524394806974674;-2,522803365788106;0,4927091271014974;84;-2,333422613512261;-2,225604746914869;-2,2859339562861782;-2,3261187788689544;-2,643873020333818;-2,362990623183216;0,14556189751401827;1,1178614204956113e+18;9,209556451358036e+17;7,072978313123839e+17;8,917764614821489e+17;1,1151760126404925e+18;9,50613474213288e+17;1,540107707676667e+17;81;9,088170244803181e+17;9,58901765103455e+17;1,0115257588187528e+18;9,658979499081499e+17;9,106522927278897e+17;9,51158958207713e+17;3,835353660629679e+16;0,9996694896035506;0,9998936296293705;0,9998630803666823;0,9998532238972541;0,9998671354035517;0,9998293117800818;8,10217836502293e-05;41;0,9998700211121848;0,9998676367700144;0,9998628217523877;0,9998626668993247;0,99985765862767;0,9998641610323163;4,306475564083461e-06;modelo_rnn;;;;;0.001;(95, 50);0.004;200
443;443;1,677780818939209;0,02820879984089026;0,008730268478393555;0,00021285909264503788;;;;;-697070361,0839006;-715108441,8671418;-683910467,515108;-698333010,7265041;-696443594,8211708;-698173175,2027651;9944458,580022495;81;-699165802,5437541;-697081328,3844883;-699222303,5783023;-698922303,7197595;-698776178,5425622;-698633583,3537734;792847,6645893627;697070361,0839006;715108441,8671418;683910467,515108;698333010,7265041;696443594,8211708;698173175,2027651;9944458,580022495;80;699165802,5437541;697081328,3844883;699222303,5783023;698922303,7197595;698776178,5425622;698633583,3537734;792847,6645893627;-2,4668235759434913;-2,9782655882255047;-2,9835370203691225;-2,458571062642474;-1,6430340127016838;-2,506046251976455;0,4898103658525924;45;-2,315440930823167;-2,210407710761657;-2,2698804882166184;-2,309790597166768;-2,6248224673315885;-2,3460684388599597;0,14433736273537462;1,1108751102261261e+18;9,168244570352237e+17;7,04189192002072e+17;8,873976978742131e+17;1,1112216331446036e+18;9,461016180564477e+17;1,5312729827580877e+17;120;9,039145379817842e+17;9,54384018530322e+17;1,0065839381106191e+18;9,611562800279082e+17;9,058913063618979e+17;9,463860162025062e+17;3,833944841567578e+16;0,9929973849553742;0,9977694524506922;0,9971998048969674;0,9969164355377016;0,9972325832695871;0,9964231322220645;0,0017349410420382082;80;0,9972950907751253;0,997246418357961;0,9971413372753484;0,997136793307174;0,9970199768382086;0,9971679233107634;9,580927885206694e-05;modelo_rnn;;;;;0.001;(95, 50);0.004;500
444;444;0,6753757953643799;0,01887395040250211;0,008482789993286133;8,089477390957967e-05;;;;;-697918883,5096645;-716794134,5576196;-684126182,682802;-698772363,9696935;-697509338,8548597;-699024180,7149279;10404820,463446537;89;-699400522,0190623;-697833362,2644094;-699417114,3340188;-699122584,837971;-699113265,2596712;-698977369,7430265;586641,5055887091;697918883,5096645;716794134,5576196;684126182,682802;698772363,9696935;697509338,8548597;699024180,7149279;10404820,463446537;72;699400522,0190623;697833362,2644094;699417114,3340188;699122584,837971;699113265,2596712;698977369,7430265;586641,5055887091;-2,4728998832866282;-2,9834864749404657;-2,9884840829788493;-2,4639526535697884;-1,6458622065664628;-2,5109370602684384;0,49058393206861506;53;-2,3207644855661753;-2,2147691199020563;-2,274520236550024;-2,3145568619651953;-2,6305067405388796;-2,351023488904466;0,14475794334028916;1,1128221428459611e+18;9,18027653886096e+17;7,050637082935272e+17;8,887785026381756e+17;1,112410702293985e+18;9,474205419915489e+17;1,5337477501379338e+17;112;9,053659402617073e+17;9,556805701078415e+17;1,0080122154333261e+18;9,625403933755035e+17;9,073118817770744e+17;9,477822001910904e+17;3,8327089710592616e+16;0,9948845654602774;0,9982936199472049;0,9979052425931253;0,9977746923748291;0,9979563698429122;0,9973628980436698;0,0012509433731084432;69;0,9979824401764631;0,9978862189273128;0,9978786513807838;0,9978713359809117;0,9978396317215003;0,9978916556373942;4,8083005947957825e-05;modelo_rnn;;;;;0.001;(95, 50);0.01;200
445;445;1,7035325050354004;0,012545999814471099;0,00995330810546875;0,0014677709632086782;;;;;-756174351,7692428;-657021718,1270431;-667218028,6542532;-665737616,5788009;-649875649,7469954;-679205472,9752672;38991403,641917594;53;-659382265,190475;-653073414,9356669;-658911323,0430784;-656448957,0891626;-669021914,4428864;-659367574,9402539;5320703,584175094;756174351,7692428;657021718,1270431;667218028,6542532;665737616,5788009;649875649,7469954;679205472,9752672;38991403,641917594;108;659382265,190475;653073414,9356669;658911323,0430784;656448957,0891626;669021914,4428864;659367574,9402539;5320703,584175094;-2,344435729486815;-2,7114083583536024;-2,7230037304955648;-2,214334174090335;-1,5089482362481346;-2,3004260457348904;0,4434555550402491;13;-2,0531662256728476;-1,9869766908340591;-2,03547248727283;-2,0673107073040184;-2,3519734008695417;-2,0989799023906595;0,1293719075675743;1,0716583432217948e+18;8,553249845999603e+17;6,581334566222858e+17;8,247315711092667e+17;1,0548474000563697e+18;8,929391511219355e+17;1,5450284422083072e+17;148;8,324085380629745e+17;8,879628615077956e+17;9,344249312096289e+17;8,907406262032942e+17;8,377026986481295e+17;8,766479311263644e+17;3,778536349988016e+16;0,97269125534032;0,9636136275789702;0,9558818223906619;0,9521535365800657;0,9575102304677942;0,9603700944715623;0,0071856348939980195;113;0,9571828226758208;0,9554043990144023;0,9553000188564631;0,9543870667174199;0,9547289118492968;0,9554006438226805;0,0009659051032317795;modelo_rnn;;;;;0.001;(95, 50);0.01;500
446;446;0,6905904293060303;0,00873523330260885;0,008685874938964843;0,0005615286164394779;;;;;-274273671,5785897;-219892380,925161;-239604033,8236903;-292438988,2260659;-278459110,84770614;-260933637,08024257;26896180,338039525;1;-174823372,78186393;-206129612,06385732;-195215831,31172025;-196811638,27994722;-202918593,9698473;-195179809,6814472;10925526,439084461;274273671,5785897;219892380,925161;239604033,8236903;292438988,2260659;278459110,84770614;260933637,08024257;26896180,338039525;160;174823372,78186393;206129612,06385732;195215831,31172025;196811638,27994722;202918593,9698473;195179809,6814472;10925526,439084461;-82,89389770051376;0,09106987266211819;0,30133361175637985;-0,12929804738275807;0,05287167694578587;-16,51558411730645;33,189438956905185;125;0,3947243929126977;0,35636656568999536;0,3161227022620905;0,42683951074697124;0,4622113132645864;0,3912528969752682;0,051332557844420604;2,6882141768634565e+19;2,0947052226626595e+17;1,2350665172698501e+17;2,897544879981835e+17;3,982050465048649e+17;5,580615695426173e+18;1,0651148718179449e+19;36;1,650210129354116e+17;1,9133814731323338e+17;2,1052142609557984e+17;1,6644460957167296e+17;1,3440053971306056e+17;1,7354514712579168e+17;2,5842657947168668e+16;1,6583770333673085;0,3743306046390666;0,44134936930016727;0,5890937449143124;0,515469188444466;0,7157239881330641;0,47677307825390736;160;0,37224661897527483;0,38860649979075124;0,4098847280018717;0,3792646111219038;0,3852896894322196;0,3870584294644043;0,012701954198312463;modelo_rnn;;;;;0.001;(95, 50);0.1;200
447;447;1,7019461631774901;0,024395496233486896;0,008595895767211915;0,0001219980577369176;;;;;-236123472,18598318;-273624221,97233796;-243566148,20706034;-257015323,6309775;-325311896,8533385;-267128212,56993952;31768772,657926433;12;-82715233,89897895;-90230297,60581899;-94136698,03042132;-102964830,58839004;-81829108,2574817;-90375233,6762182;7802300,009913611;236123472,18598318;273624221,97233796;243566148,20706034;257015323,6309775;325311896,8533385;267128212,56993952;31768772,657926433;149;82715233,89897895;90230297,60581899;94136698,03042132;102964830,58839004;81829108,2574817;90375233,6762182;7802300,009913611;-237,3052498629559;0,04875109684768286;0,4496696071379356;0,16546356301087162;0,00698950107129892;-47,32687521897762;94,98931311366071;145;0,777704316308675;0,7403956172547121;0,7103556240211305;0,7342420523084346;0,7791610968528685;0,7483717413491642;0,02652122248594676;7,636020838958627e+19;2,1922323680933174e+17;9,728457717403368e+16;2,141247641187635e+17;4,1749547794178714e+17;1,5461667289126033e+19;3,0449444407109026e+19;16;6,060620726224186e+16;7,717470687663869e+16;8,916270110636808e+16;7,717555322373947e+16;5,519057671664532e+16;7,186194903712668e+16;1,2332089729041426e+16;2,4578576516548836;0,4786131098949639;0,5173225523302137;0,5435275627655295;0,5866361757923519;0,9167914104875885;0,7713350932540586;132;0,25347784464273965;0,27094622677696806;0,29425684873886293;0,277258926202339;0,2500200877221772;0,2691919868166174;0,016191949550445565;modelo_rnn;;;;;0.001;(95, 50);0.1;500
448;448;0,8183481216430664;0,045849180361530066;0,009151840209960937;0,00046855727323192404;;;;;-699997586,1920149;-719996451,3955151;-684999062,0474639;-699998547,8426071;-699996617,874681;-700997653,0704564;11134717,49976695;149;-699999194,5550479;-699997463,6792703;-699999256,8861942;-699998961,7159154;-699998988,9002734;-699998773,1473402;664,5903696149783;699997586,1920149;719996451,3955151;684999062,0474639;699998547,8426071;699996617,874681;700997653,0704564;11134717,49976695;12;699999194,5550479;699997463,6792703;699999256,8861942;699998961,7159154;699998988,9002734;699998773,1473402;664,5903696149783;-2,48972944762057;-2,997048137517399;-3,0019972797852272;-2,47646494071205;-1,6529011047671949;-2,5236281820804884;0,49284938602896616;113;-2,3342991468273326;-2,226343433615817;-2,2867199169584707;-2,3269162970206567;-2,64480347496289;-2,363816453877033;0,14562232405422681;1,1182148441833626e+18;9,211530520408576e+17;7,07452501743115e+17;8,91988896353984e+17;1,1153700951419648e+18;9,508358778926568e+17;1,540563092996182e+17;52;9,090560005993473e+17;9,591213605086499e+17;1,0117677050891338e+18;9,661295475145366e+17;9,10884825704894e+17;9,513918878833124e+17;3,835448370188099e+16;0,9999941412982627;0,9999978768800675;0,9999974500959236;0,9999972086551013;0,9999974977551408;0,9999968349368992;1,3637264103347892e-06;12;0,9999975654150136;0,999997392578027;0,9999974283891768;0,9999973856925898;0,999997379664211;0,9999974303478038;6,962249370060582e-08;modelo_rnn;;;;;0.001;(110, 60);0.001;200
